Date_UTC,SML,SMU,SMR,SMR00,SMR06,SMR12,SMR18,GSM_Bx,GSM_By,GSM_Bz,GSE_Vx,GSE_Vy,GSM_Vz
2022-09-04 09:06:00,-760,169,-63.0,-30.7,-21.3,-85.5,-114.6,-4.38,4.29,-5.25,-713.20,25.32,37.30
2022-09-04 09:07:00,-796,161,-63.0,-31.7,-19.6,-84.9,-115.8,-3.89,4.69,-5.21,-714.00,23.82,33.77
2022-09-04 09:08:00,-820,115,-63.1,-31.6,-17.5,-85.3,-118.1,-4.71,3.51,-5.64,-705.90,42.41,37.60
2022-09-04 09:09:00,-762,110,-61.6,-30.0,-8.5,-88.4,-119.4,-3.68,4.50,-5.70,-705.90,42.42,37.59
2022-09-04 09:10:00,-696,143,-61.6,-30.3,-5.9,-89.7,-120.4,-4.23,4.07,-5.57,-715.80,32.07,26.64
2022-09-04 09:11:00,-882,92,-60.6,-28.6,-4.0,-88.2,-121.5,-4.22,4.41,-5.16,-716.70,20.93,31.18
2022-09-04 09:12:00,-836,118,-59.8,-26.3,-4.0,-87.3,-121.7,-3.52,3.97,-6.11,-715.70,30.46,46.92
2022-09-04 09:13:00,-895,134,-60.0,-26.5,-4.1,-87.8,-121.8,-3.82,4.09,-5.82,-715.00,37.06,54.04
2022-09-04 09:14:00,-854,128,-59.8,-25.8,-4.6,-87.0,-121.7,-3.69,4.16,-5.71,-716.60,34.23,33.48
2022-09-04 09:15:00,-829,101,-59.5,-25.7,-3.0,-86.0,-123.2,-3.29,5.73,-4.60,-716.60,34.24,33.47
2022-09-04 09:16:00,-834,105,-59.3,-24.8,-1.6,-86.7,-124.2,-4.44,4.67,-5.00,999999,999999,999999
2022-09-04 09:17:00,-854,109,-59.5,-23.7,-1.3,-88.0,-124.8,-4.83,4.80,-5.05,-702.00,38.52,30.43
2022-09-04 09:18:00,-880,116,-59.4,-22.4,-1.0,-88.9,-125.5,-4.73,4.83,-4.81,-702.00,38.52,30.42
2022-09-04 09:19:00,-888,112,-59.1,-21.3,-0.5,-89.2,-125.5,-4.80,4.01,-5.00,-706.30,40.11,36.34
2022-09-04 09:20:00,-912,104,-59.0,-20.8,-0.3,-89.4,-125.6,-5.31,3.71,-4.91,-707.20,40.48,37.52
2022-09-04 09:21:00,-895,96,-58.9,-20.1,-0.5,-89.5,-125.3,-4.67,4.62,-4.57,-700.60,44.72,29.01
2022-09-04 09:22:00,-878,101,-58.7,-19.2,0.0,-90.1,-125.6,-4.57,4.90,-4.54,-700.90,41.46,28.99
2022-09-04 09:23:00,-912,119,-58.8,-18.3,0.3,-91.4,-125.8,-5.00,4.29,-4.22,-701.80,31.55,28.99
2022-09-04 09:24:00,-946,110,-59.2,-17.6,0.4,-93.2,-126.4,-4.44,4.54,-4.42,-697.80,21.65,21.63
2022-09-04 09:25:00,-947,115,-59.1,-16.3,0.8,-93.3,-127.7,-3.61,4.98,-5.13,-697.60,19.62,20.76
2022-09-04 09:26:00,-921,115,-59.2,-16.1,0.5,-92.8,-128.3,-4.79,5.45,-3.38,-714.90,28.13,41.66
2022-09-04 09:27:00,-884,116,-59.5,-16.9,0.1,-92.4,-128.7,-5.48,4.97,-3.02,-715.50,28.47,42.39
2022-09-04 09:28:00,-831,114,-59.2,-16.4,0.1,-91.6,-129.1,-6.53,3.43,-2.95,-690.10,31.27,10.80
2022-09-04 09:29:00,-855,119,-59.3,-15.8,-0.5,-91.3,-129.7,-5.82,3.26,-4.48,-690.10,31.28,10.79
2022-09-04 09:30:00,-839,126,-59.3,-16.1,-1.1,-90.2,-129.8,-6.06,2.51,-4.62,-692.70,47.55,23.03
2022-09-04 09:31:00,-843,134,-59.6,-16.9,-1.5,-89.2,-130.7,-5.89,2.22,-4.81,-692.70,47.56,23.02
2022-09-04 09:32:00,-899,143,-59.2,-16.1,-1.1,-88.5,-131.0,-6.00,2.08,-4.64,999999,999999,999999
2022-09-04 09:33:00,-855,146,-59.3,-16.2,-1.9,-88.0,-131.3,-6.08,1.57,-4.69,-694.40,52.64,45.88
2022-09-04 09:34:00,-833,147,-60.7,-18.8,-3.3,-87.5,-133.3,-6.95,0.49,-4.13,-694.40,52.65,45.86
2022-09-04 09:35:00,-828,155,-61.7,-20.7,-4.1,-87.4,-134.5,-6.29,1.65,-4.66,-694.40,52.67,45.85
2022-09-04 09:36:00,-874,169,-60.6,-20.0,-0.7,-87.7,-134.0,-6.14,0.05,-4.93,999999,999999,999999
2022-09-04 09:37:00,-935,169,-60.4,-18.7,-1.4,-88.6,-133.0,-5.98,0.85,-4.98,999999,999999,999999
2022-09-04 09:38:00,-974,156,-60.6,-19.0,-2.7,-88.2,-132.6,-5.48,0.18,-5.49,-694.60,86.32,44.37
2022-09-04 09:39:00,-1016,132,-61.7,-20.2,-3.8,-90.1,-132.7,-5.29,-0.36,-5.69,-694.60,86.33,44.35
2022-09-04 09:40:00,-938,120,-62.2,-21.4,-4.6,-90.3,-132.4,-5.44,0.50,-5.58,-694.60,86.34,44.33
2022-09-04 09:41:00,-955,119,-62.7,-21.9,-5.5,-90.8,-132.5,-5.42,0.77,-5.61,999999,999999,999999
2022-09-04 09:42:00,-964,125,-63.2,-23.5,-6.4,-90.5,-132.4,999999,999999,999999,999999,999999,999999
2022-09-04 09:43:00,-969,129,-63.6,-24.2,-6.5,-90.9,-132.8,-5.17,-0.31,-5.86,999999,999999,999999
2022-09-04 09:44:00,-1034,122,-63.7,-24.7,-7.0,-90.7,-132.5,999999,999999,999999,999999,999999,999999
2022-09-04 09:45:00,-1162,124,-64.3,-25.8,-7.9,-91.0,-132.5,-4.77,2.33,-6.15,-686.50,63.61,57.40
2022-09-04 09:46:00,-1122,134,-64.3,-27.7,-5.7,-90.4,-133.5,-4.72,2.93,-6.03,-686.50,63.62,57.38
2022-09-04 09:47:00,-1036,152,-64.6,-28.4,-6.5,-89.6,-133.7,-4.69,3.76,-5.48,999999,999999,999999
2022-09-04 09:48:00,-974,154,-64.5,-28.9,-7.8,-88.3,-132.8,-4.08,4.14,-5.80,-698.10,46.88,60.20
2022-09-04 09:49:00,-1034,145,-63.8,-30.5,-8.3,-85.0,-131.4,-3.82,3.68,-6.18,-698.10,46.89,60.19
2022-09-04 09:50:00,-1040,136,-63.8,-30.8,-8.2,-85.3,-130.9,-4.27,3.20,-5.91,999999,999999,999999
2022-09-04 09:51:00,-1030,133,-64.2,-31.4,-9.3,-85.7,-130.5,-2.21,4.59,-6.34,999999,999999,999999
2022-09-04 09:52:00,-1051,136,-64.6,-31.9,-10.2,-86.2,-129.9,-1.66,4.91,-6.60,999999,999999,999999
2022-09-04 09:53:00,-1035,142,-64.1,-32.5,-10.7,-84.5,-128.9,-1.58,4.63,-6.61,-726.20,43.39,50.13
2022-09-04 09:54:00,-1079,148,-63.8,-32.9,-10.4,-83.8,-128.1,-1.38,4.79,-6.59,-726.20,43.40,50.12
2022-09-04 09:55:00,-1060,164,-63.5,-33.5,-10.3,-83.0,-127.3,-1.61,4.14,-6.84,-725.20,56.33,50.54
2022-09-04 09:56:00,-1078,187,-63.5,-35.4,-11.2,-80.7,-126.5,-1.49,4.05,-7.07,-725.20,56.34,50.53
2022-09-04 09:57:00,-1081,209,-62.9,-37.9,-12.8,-77.2,-123.5,-0.31,4.08,-7.29,-736.90,52.24,53.39
2022-09-04 09:58:00,-1072,207,-62.1,-38.7,-13.5,-74.3,-122.1,-0.16,3.83,-7.34,-739.20,48.60,54.32
2022-09-04 09:59:00,-1097,203,-63.0,-41.6,-14.8,-75.1,-120.4,-3.15,4.15,-6.56,-723.60,47.16,51.56
2022-09-04 10:00:00,-1087,193,-63.4,-43.2,-15.6,-76.2,-118.4,-2.68,3.90,-7.07,-712.80,50.38,46.07
2022-09-04 10:01:00,-1081,187,-63.7,-45.1,-17.0,-76.3,-116.3,-2.76,5.02,-6.55,-713.90,53.92,45.89
2022-09-04 10:02:00,-1059,168,-63.9,-46.7,-17.1,-76.2,-115.6,-3.11,2.45,-7.54,-718.50,44.47,50.74
2022-09-04 10:03:00,-942,180,-64.1,-48.3,-17.4,-75.5,-115.2,-3.24,0.58,-8.35,-718.50,44.48,50.73
2022-09-04 10:04:00,-928,203,-64.6,-50.0,-18.4,-75.0,-115.2,-3.11,0.78,-8.40,999999,999999,999999
2022-09-04 10:05:00,-903,224,-65.0,-52.0,-19.6,-73.5,-114.8,-3.37,1.50,-8.25,999999,999999,999999
2022-09-04 10:06:00,-858,232,-65.4,-53.5,-20.8,-73.0,-114.1,-3.46,2.49,-7.76,-714.70,63.55,53.46
2022-09-04 10:07:00,-840,227,-65.6,-54.7,-21.8,-72.7,-113.2,-4.25,5.06,-5.79,-714.70,63.56,53.45
2022-09-04 10:08:00,-825,234,-66.1,-55.8,-22.7,-72.9,-112.9,-4.31,4.92,-5.69,-709.20,38.99,48.58
2022-09-04 10:09:00,-786,243,-66.6,-56.4,-23.6,-73.5,-112.7,-4.42,5.24,-5.09,-709.20,38.99,48.58
2022-09-04 10:10:00,-827,248,-67.0,-56.5,-24.2,-75.1,-112.3,-4.45,5.66,-4.33,-709.20,39.00,48.57
2022-09-04 10:11:00,-900,245,-67.5,-56.1,-24.7,-76.9,-112.1,-4.32,4.56,-5.75,-707.00,38.35,47.68
2022-09-04 10:12:00,-1010,239,-67.7,-55.9,-24.6,-78.6,-111.7,-4.29,3.83,-6.44,-707.00,38.35,47.67
2022-09-04 10:13:00,-1112,243,-67.8,-56.0,-24.9,-78.8,-111.4,-4.05,4.20,-6.17,-708.50,37.70,52.89
2022-09-04 10:14:00,-1131,249,-68.0,-56.0,-24.8,-79.2,-111.9,-3.67,1.82,-7.45,-708.50,37.70,52.89
2022-09-04 10:15:00,-1130,266,-68.0,-55.0,-25.2,-79.4,-112.5,-3.42,1.83,-7.55,-708.50,37.71,52.88
2022-09-04 10:16:00,-1210,278,-68.7,-55.3,-25.4,-80.5,-113.7,-3.75,2.62,-6.99,-706.30,63.44,63.00
2022-09-04 10:17:00,-1232,289,-70.0,-58.5,-26.3,-80.9,-114.2,-3.33,3.54,-6.78,-708.00,58.81,61.38
2022-09-04 10:18:00,-1177,293,-70.2,-58.5,-27.5,-81.6,-113.3,-2.92,3.80,-6.77,-711.50,49.95,58.03
2022-09-04 10:19:00,-923,303,-70.5,-59.3,-29.1,-80.5,-113.1,-3.16,3.69,-6.68,-716.60,54.33,55.21
2022-09-04 10:20:00,-953,299,-70.1,-58.9,-30.5,-78.6,-112.3,-2.99,3.26,-7.00,-716.60,54.51,55.68
2022-09-04 10:21:00,-1069,294,-69.8,-58.6,-31.8,-77.4,-111.4,-2.89,2.91,-7.22,-716.00,57.97,64.71
2022-09-04 10:22:00,-1169,276,-69.9,-58.5,-33.0,-77.2,-110.8,-3.03,3.21,-7.08,-716.00,57.98,64.70
2022-09-04 10:23:00,-1321,255,-69.7,-58.0,-34.0,-76.5,-110.2,-3.25,3.31,-6.92,-714.90,57.49,62.18
2022-09-04 10:24:00,-1345,244,-71.3,-63.2,-34.0,-77.9,-110.1,-3.13,3.40,-6.88,-714.40,58.11,62.03
2022-09-04 10:25:00,-1404,242,-73.2,-70.3,-34.3,-78.2,-109.9,-2.22,3.22,-7.14,-716.80,57.93,61.91
2022-09-04 10:26:00,-1427,240,-73.1,-69.8,-35.1,-77.2,-110.2,-3.02,3.95,-6.43,-723.70,55.55,61.85
2022-09-04 10:27:00,-1156,245,-73.4,-69.1,-35.3,-78.1,-111.0,-3.45,3.94,-5.67,-718.90,28.44,18.29
2022-09-04 10:28:00,-985,240,-73.5,-66.0,-35.9,-80.7,-111.3,-3.08,5.83,-1.90,-717.40,35.31,28.27
2022-09-04 10:29:00,-977,247,-73.0,-60.6,-36.4,-82.5,-112.4,-2.88,6.06,-2.90,-711.20,51.00,53.49
2022-09-04 10:30:00,-1101,251,-71.4,-54.1,-34.5,-83.4,-113.8,-4.32,5.45,-2.81,-707.20,33.67,37.97
2022-09-04 10:31:00,-1218,256,-70.5,-47.0,-36.8,-84.6,-113.5,-4.52,4.77,-3.72,-704.70,42.39,45.99
2022-09-04 10:32:00,-1335,265,-69.3,-40.0,-37.2,-85.7,-114.4,-5.53,2.58,-4.45,-696.90,46.22,38.68
2022-09-04 10:33:00,-1347,280,-67.7,-35.6,-37.2,-83.0,-114.8,-5.59,1.47,-4.80,-693.30,56.23,49.54
2022-09-04 10:34:00,-1361,298,-71.2,-48.4,-38.9,-81.4,-116.2,-6.33,1.33,-4.44,-687.90,72.88,46.43
2022-09-04 10:35:00,-1421,312,-70.7,-47.3,-39.6,-79.2,-116.8,-6.94,0.94,-3.39,-679.40,66.96,47.49
2022-09-04 10:36:00,-1310,331,-69.7,-43.8,-40.0,-78.6,-116.5,-6.94,1.59,-3.13,-678.40,69.60,41.86
2022-09-04 10:37:00,-1158,343,-68.7,-40.3,-40.3,-78.6,-115.5,-6.76,2.40,-3.27,-676.00,75.58,38.99
2022-09-04 10:38:00,-1029,366,-70.1,-45.3,-40.2,-79.8,-115.2,999999,999999,999999,999999,999999,999999
2022-09-04 10:39:00,-1073,365,-69.1,-37.9,-41.7,-81.8,-115.2,-6.68,2.87,-2.88,-684.20,47.52,28.00
2022-09-04 10:40:00,-1144,347,-69.3,-32.1,-42.4,-87.4,-115.3,-6.47,3.79,-2.59,-684.20,47.52,27.99
2022-09-04 10:41:00,-1180,316,-68.7,-25.9,-43.9,-90.4,-114.6,-6.89,3.36,-2.03,-684.20,47.52,27.99
2022-09-04 10:42:00,-1233,299,-68.4,-21.8,-45.8,-92.3,-113.8,-6.87,3.78,-0.92,999999,999999,999999
2022-09-04 10:43:00,-1231,307,-67.9,-19.1,-46.7,-93.3,-112.5,-6.66,4.09,0.40,999999,999999,999999
2022-09-04 10:44:00,-1186,309,-67.6,-14.9,-48.4,-96.2,-110.8,-6.86,3.86,-0.73,-686.20,41.77,5.56
2022-09-04 10:45:00,-1422,311,-68.3,-12.8,-50.6,-101.7,-108.0,-6.31,3.63,-3.03,-686.20,41.77,5.56
2022-09-04 10:46:00,-1427,331,-68.0,-12.0,-49.2,-106.0,-104.7,-6.19,3.61,-3.38,-684.40,33.49,40.08
2022-09-04 10:47:00,-1256,322,-68.1,-11.3,-50.0,-110.4,-100.6,-5.79,3.23,-4.41,-684.40,33.49,40.08
2022-09-04 10:48:00,-1347,321,-67.4,-9.9,-50.7,-112.8,-95.9,-6.18,3.58,-3.38,-684.40,33.49,40.07
2022-09-04 10:49:00,-1344,320,-66.3,-10.7,-50.9,-112.4,-91.1,-5.78,4.03,-3.26,999999,999999,999999
2022-09-04 10:50:00,-1399,317,-66.7,-13.8,-51.1,-113.8,-88.2,-5.80,4.00,-3.74,-690.10,47.05,31.57
2022-09-04 10:51:00,-1280,320,-67.8,-16.9,-51.9,-118.3,-84.0,-5.42,3.97,-4.35,-690.10,47.05,31.57
2022-09-04 10:52:00,-1137,323,-68.5,-22.1,-51.4,-119.9,-80.7,-5.78,4.59,-3.31,-689.90,40.86,39.63
2022-09-04 10:53:00,-1111,326,-68.5,-27.5,-49.6,-117.1,-80.0,-5.80,4.21,-3.17,-689.90,40.86,39.63
2022-09-04 10:54:00,-1210,314,-69.5,-32.8,-47.2,-117.7,-80.2,-6.06,4.36,1.03,-689.90,40.86,39.63
2022-09-04 10:55:00,-1202,311,-70.2,-36.0,-46.1,-119.5,-79.0,-5.85,4.31,1.45,999999,999999,999999
2022-09-04 10:56:00,-1058,308,-70.8,-37.2,-44.9,-122.1,-79.2,-5.52,4.75,-0.73,-685.40,37.22,15.31
2022-09-04 10:57:00,-1056,318,-71.4,-37.8,-44.5,-124.6,-78.6,-2.08,1.06,-6.63,-685.40,37.22,15.31
2022-09-04 10:58:00,-1079,328,-71.2,-36.9,-44.7,-125.3,-77.8,-5.51,4.94,-2.24,-685.40,37.22,15.31
2022-09-04 10:59:00,-1080,331,-70.8,-37.1,-42.8,-125.9,-77.6,-4.55,4.68,-1.03,-688.30,27.02,2.81
2022-09-04 11:00:00,-1122,368,-70.3,-35.5,-38.5,-128.6,-78.7,-3.49,4.00,-5.13,-688.30,27.02,2.81
2022-09-04 11:01:00,-1167,396,-69.7,-35.2,-35.2,-129.5,-79.1,-1.39,6.09,-3.90,-698.50,8.18,88.30
2022-09-04 11:02:00,-1189,408,-68.0,-34.3,-31.5,-128.0,-78.3,-1.07,7.33,-2.85,-701.40,6.93,82.49
2022-09-04 11:03:00,-1207,341,-66.6,-34.5,-30.9,-121.2,-79.6,-2.19,7.41,-2.00,-732.10,-6.67,20.59
2022-09-04 11:04:00,-1145,290,-65.6,-33.2,-35.2,-115.0,-78.9,-3.21,6.89,-2.59,-732.10,-6.67,20.59
2022-09-04 11:05:00,-1182,249,-66.1,-35.4,-37.5,-111.8,-79.8,-4.07,6.85,-1.32,999999,999999,999999
2022-09-04 11:06:00,-1163,278,-65.8,-37.8,-36.5,-109.6,-79.4,-4.77,4.61,-4.37,-704.20,32.65,44.24
2022-09-04 11:07:00,-1014,320,-65.2,-38.8,-34.6,-108.9,-78.7,-5.42,3.95,-4.57,-704.20,32.65,44.24
2022-09-04 11:08:00,-991,324,-63.9,-37.8,-33.1,-107.1,-77.6,-1.62,6.58,-3.37,-704.20,32.65,44.24
2022-09-04 11:09:00,-1012,311,-63.3,-37.3,-32.6,-106.4,-77.2,-2.54,6.14,-4.23,-721.80,58.09,34.63
2022-09-04 11:10:00,-968,302,-62.9,-36.8,-31.6,-106.1,-77.1,-4.44,5.44,-4.11,-721.80,58.09,34.63
2022-09-04 11:11:00,-916,315,-62.2,-36.2,-30.2,-105.4,-77.2,-3.81,6.33,-3.85,-709.50,27.36,66.32
2022-09-04 11:12:00,-946,321,-61.1,-35.9,-28.7,-102.4,-77.3,-2.79,6.57,-4.32,-709.50,27.36,66.32
2022-09-04 11:13:00,-926,335,-60.8,-35.6,-27.4,-102.9,-77.5,-2.72,6.34,-4.35,-719.10,31.00,49.02
2022-09-04 11:14:00,-935,325,-60.4,-35.3,-26.3,-102.9,-77.2,-1.73,5.95,-5.04,-719.10,31.00,49.03
2022-09-04 11:15:00,-847,319,-60.5,-35.6,-27.0,-102.1,-77.3,-1.06,6.06,-5.09,-719.10,31.00,49.03
2022-09-04 11:16:00,-803,351,-60.5,-36.6,-28.2,-100.5,-76.5,-3.92,6.55,-2.58,-711.30,22.99,54.91
2022-09-04 11:17:00,-711,378,-60.3,-38.0,-28.2,-98.9,-76.1,-3.23,7.59,-2.00,-711.30,22.99,54.91
2022-09-04 11:18:00,-663,388,-59.7,-38.9,-28.4,-96.2,-75.3,-3.18,7.46,-2.68,-711.30,22.98,54.92
2022-09-04 11:19:00,-682,372,-59.4,-39.9,-27.5,-95.7,-74.6,-3.07,7.50,-2.51,-710.10,30.00,43.65
2022-09-04 11:20:00,-636,363,-58.7,-41.1,-26.4,-93.7,-73.7,-2.53,7.68,-2.38,-710.10,30.00,43.65
2022-09-04 11:21:00,-620,343,-58.1,-42.6,-25.9,-91.0,-72.7,-5.89,4.38,2.85,-710.10,30.00,43.65
2022-09-04 11:22:00,-599,325,-58.1,-44.7,-25.7,-89.8,-72.1,-3.76,6.65,1.47,-696.50,12.05,14.77
2022-09-04 11:23:00,-581,311,-58.1,-48.9,-24.2,-86.9,-72.4,-2.23,7.62,0.05,-696.50,12.05,14.77
2022-09-04 11:24:00,-643,305,-58.1,-50.6,-23.2,-85.5,-73.0,-3.23,7.21,0.17,-715.10,22.50,30.77
2022-09-04 11:25:00,-627,295,-58.0,-52.6,-22.9,-83.9,-72.7,-2.26,7.34,-0.26,-715.10,22.50,30.77
2022-09-04 11:26:00,-584,268,-58.5,-54.7,-24.0,-81.1,-74.1,-3.24,6.64,-1.11,-719.00,26.11,31.48
2022-09-04 11:27:00,-528,284,-58.6,-57.6,-24.4,-78.2,-74.2,-2.91,6.65,-1.13,-709.40,26.94,36.84
2022-09-04 11:28:00,-509,283,-59.0,-60.4,-24.4,-76.6,-74.7,-1.13,7.22,-0.08,-712.10,27.03,24.22
2022-09-04 11:29:00,-480,263,-59.3,-62.7,-25.0,-74.5,-75.0,-1.40,7.33,-0.52,-715.60,21.24,9.70
2022-09-04 11:30:00,-412,222,-60.3,-68.0,-25.8,-71.6,-75.8,-1.69,7.12,-0.58,-705.10,20.19,20.57
2022-09-04 11:31:00,-400,277,-60.8,-70.1,-25.9,-69.6,-77.5,-1.54,7.20,-0.18,-714.20,30.79,27.31
2022-09-04 11:32:00,-437,321,-61.1,-72.0,-25.9,-68.7,-78.0,0.05,7.33,0.86,-733.70,32.57,13.41
2022-09-04 11:33:00,-423,389,-61.3,-73.5,-25.9,-67.1,-78.5,-0.86,6.75,-0.07,-745.70,33.65,4.88
2022-09-04 11:34:00,-415,390,-61.2,-74.8,-26.1,-65.0,-78.8,-1.43,7.19,0.27,-745.70,33.65,4.89
2022-09-04 11:35:00,-423,362,-61.1,-76.9,-26.4,-61.5,-79.5,-1.33,7.08,-0.21,-712.50,22.50,18.44
2022-09-04 11:36:00,-450,307,-61.4,-78.5,-26.9,-60.2,-80.0,-0.77,7.19,0.29,-712.50,22.50,18.45
2022-09-04 11:37:00,-463,316,-62.0,-80.3,-27.1,-60.1,-80.5,-2.66,6.88,-0.37,-712.50,22.50,18.45
2022-09-04 11:38:00,-467,261,-62.4,-81.9,-26.9,-60.1,-80.7,-2.43,6.93,0.72,999999,999999,999999
2022-09-04 11:39:00,-475,239,-62.5,-82.7,-26.4,-60.2,-80.9,-2.69,6.87,-0.80,999999,999999,999999
2022-09-04 11:40:00,-443,213,-61.8,-83.2,-25.5,-57.9,-80.6,-2.51,6.52,-1.67,-705.70,36.74,44.33
2022-09-04 11:41:00,-424,190,-61.6,-83.9,-25.9,-56.4,-80.4,-2.46,6.78,-0.29,-705.70,36.73,44.33
2022-09-04 11:42:00,-394,176,-61.2,-83.9,-26.6,-54.3,-79.9,-1.96,7.18,-2.40,-710.80,31.11,42.27
2022-09-04 11:43:00,-385,175,-61.5,-84.2,-27.7,-54.0,-80.3,-1.74,6.48,-4.03,-712.80,28.94,41.61
2022-09-04 11:44:00,-384,179,-61.2,-84.2,-27.1,-53.1,-80.4,-2.74,5.35,-4.38,-714.60,46.80,61.74
2022-09-04 11:45:00,-380,176,-60.8,-84.2,-26.5,-51.9,-80.5,-2.20,5.08,-5.01,-722.00,34.96,55.28
2022-09-04 11:46:00,-407,154,-60.5,-84.0,-26.6,-50.7,-80.5,-3.25,5.18,-3.91,-698.90,38.89,45.83
2022-09-04 11:47:00,-350,158,-60.1,-83.1,-26.6,-50.4,-80.3,-2.36,5.17,-4.90,-697.20,33.84,36.26
2022-09-04 11:48:00,-384,168,-59.7,-82.3,-26.3,-50.0,-80.0,-1.78,5.14,-4.32,-710.20,57.17,71.11
2022-09-04 11:49:00,-363,186,-59.7,-81.7,-26.7,-50.3,-80.0,-1.85,5.77,-3.96,-713.70,58.53,65.70
2022-09-04 11:50:00,-364,195,-60.0,-81.5,-26.1,-51.7,-80.6,-1.17,5.11,-5.62,-718.40,60.41,58.46
2022-09-04 11:51:00,-443,203,-59.2,-80.5,-26.3,-49.7,-80.1,-1.31,5.67,-5.01,-717.40,53.51,62.92
2022-09-04 11:52:00,-417,211,-58.1,-78.8,-26.6,-48.3,-78.7,-1.54,5.11,-5.87,-717.40,53.50,62.93
2022-09-04 11:53:00,-433,221,-57.5,-77.3,-26.1,-48.5,-78.2,-1.44,4.97,-6.03,-713.50,76.55,59.62
2022-09-04 11:54:00,-436,236,-57.0,-75.8,-26.1,-48.7,-77.4,-0.39,4.64,-6.33,-719.00,67.93,69.70
2022-09-04 11:55:00,-469,247,-56.3,-74.8,-25.5,-47.9,-77.1,-1.28,4.21,-6.82,-725.00,58.40,80.80
2022-09-04 11:56:00,-507,264,-57.0,-74.6,-25.6,-50.2,-77.7,-0.16,3.10,-7.34,-726.40,67.08,86.99
2022-09-04 11:57:00,-516,272,-57.4,-74.3,-25.2,-51.7,-78.1,-0.43,3.92,-6.71,-726.40,67.06,87.00
2022-09-04 11:58:00,-547,277,-57.2,-73.3,-24.4,-52.8,-78.1,-0.65,3.55,-6.55,-721.30,68.22,86.06
2022-09-04 11:59:00,-536,280,-57.1,-72.6,-24.5,-53.0,-78.2,-0.19,3.03,-6.59,-726.00,70.60,85.20
2022-09-04 12:00:00,-574,275,-57.4,-72.8,-24.1,-54.4,-78.2,-0.35,3.88,-6.51,-732.40,72.12,82.75
2022-09-04 12:01:00,-579,273,-57.9,-73.1,-23.6,-55.3,-79.6,-0.04,4.29,-6.08,-729.80,61.62,77.09
2022-09-04 12:02:00,-646,276,-58.3,-72.9,-23.8,-56.0,-80.3,-0.64,3.32,-6.47,-727.80,63.89,74.89
2022-09-04 12:03:00,-647,281,-58.1,-72.8,-23.9,-55.4,-80.4,-0.16,3.95,-6.01,-727.60,63.60,75.42
2022-09-04 12:04:00,-707,288,-58.5,-72.7,-24.0,-56.1,-81.3,-0.21,3.63,-6.15,-729.20,60.09,80.84
2022-09-04 12:05:00,-780,296,-59.4,-73.0,-24.5,-58.0,-82.3,-0.65,4.09,-5.69,-725.00,59.07,70.93
2022-09-04 12:06:00,-812,300,-59.9,-73.1,-24.8,-58.9,-82.9,-0.65,3.66,-5.97,-725.00,59.00,70.86
2022-09-04 12:07:00,-770,303,-60.4,-73.4,-24.8,-60.3,-83.1,-0.85,3.23,-6.26,-728.50,64.45,75.63
2022-09-04 12:08:00,-700,312,-61.2,-74.2,-25.1,-61.6,-84.0,-0.36,2.96,-6.43,-728.50,64.43,75.64
2022-09-04 12:09:00,-672,313,-61.3,-75.3,-22.1,-63.1,-84.7,0.64,3.34,-6.15,-727.40,65.33,76.39
2022-09-04 12:10:00,-639,319,-62.3,-76.5,-22.7,-64.5,-85.3,-0.51,3.51,-3.41,-727.40,65.31,76.40
2022-09-04 12:11:00,-595,312,-62.2,-77.2,-22.6,-63.9,-85.2,-0.55,3.94,-4.44,-727.00,72.95,80.55
2022-09-04 12:12:00,-653,294,-63.0,-78.1,-22.2,-65.8,-85.7,-3.19,5.06,2.66,-727.00,72.93,80.57
2022-09-04 12:13:00,-702,284,-63.0,-78.9,-22.2,-65.0,-86.0,-2.91,4.82,3.23,-696.90,48.01,2.25
2022-09-04 12:14:00,-818,288,-63.6,-79.2,-23.8,-65.9,-85.7,-4.08,3.08,4.16,-696.90,48.01,2.26
2022-09-04 12:15:00,-858,295,-64.7,-80.0,-23.7,-69.2,-85.8,-3.40,1.33,5.60,999999,999999,999999
2022-09-04 12:16:00,-788,283,-64.6,-80.7,-22.4,-69.3,-86.0,-4.04,1.18,5.20,-687.80,75.56,-19.99
2022-09-04 12:17:00,-686,282,-65.5,-82.1,-21.8,-70.7,-87.3,-3.36,2.60,5.40,-687.90,71.40,-18.16
2022-09-04 12:18:00,-688,273,-66.3,-83.8,-21.4,-71.5,-88.6,-2.14,5.47,2.88,-693.80,38.84,4.92
2022-09-04 12:19:00,-767,260,-67.6,-85.7,-22.6,-72.7,-89.5,-0.21,6.72,-0.25,-719.80,26.64,33.09
2022-09-04 12:20:00,-775,249,-68.2,-86.8,-23.8,-72.5,-89.8,-2.92,5.49,1.82,-723.30,39.50,28.49
2022-09-04 12:21:00,-768,238,-69.6,-89.0,-24.4,-74.5,-90.6,-2.03,6.47,0.93,-695.60,62.41,22.15
2022-09-04 12:22:00,-710,230,-71.0,-90.8,-25.2,-76.8,-91.2,-2.56,5.88,1.91,-692.70,56.10,2.61
2022-09-04 12:23:00,-681,228,-71.5,-91.9,-25.1,-77.2,-91.9,-5.83,3.71,0.96,-670.90,41.05,15.43
2022-09-04 12:24:00,-655,214,-72.4,-92.9,-26.2,-78.1,-92.5,-4.22,4.65,2.28,-673.80,26.87,18.26
