model,time_utc,elfin_x_gsm_re,elfin_y_gsm_re,elfin_z_gsm_re,elfin_r_re,elfin_b_tot_nt,field_line_type,fp_north_x_gsm_re,fp_north_y_gsm_re,fp_north_z_gsm_re,fp_north_lat_deg,fp_north_lon_deg,fp_north_alt_km,fp_south_x_gsm_re,fp_south_y_gsm_re,fp_south_z_gsm_re,fp_south_lat_deg,fp_south_lon_deg,fp_south_alt_km,field_line_len_re,flux_tube_vol_re_nt,b_normal_north_nt,b_normal_south_nt,min_b_tot_nt
argus,2022-09-04T04:38:13Z,-0.912818460160,0.481235895873,-0.173086818428,1.04631953790,23973.1990439,closed_100km,-0.896935234394,0.449126587585,0.166214421329,2.77345396814,-96.1018435575,99.9999987074,-0.865980498604,0.468370050479,-0.252359184183,-21.0326524377,-99.1809351292,99.9999378467,0.448711694673,1.82594963090e-05,-11471.4241300,10530.4209250,22960.1383691
argus,2022-09-04T04:38:14Z,-0.912640075235,0.481144250101,-0.174289626497,1.04632144690,23976.6727664,closed_100km,-0.896893295249,0.448960247544,0.166887415488,2.81204957650,-96.0966990624,99.9999986712,-0.865838275220,0.468262194177,-0.253040207666,-21.0721971421,-99.1859777868,99.9999376564,0.450352961904,1.83349570428e-05,-11510.4144789,10562.0955723,22940.4403492
argus,2022-09-04T04:38:15Z,-0.912460386620,0.481051837787,-0.175492216842,1.04632325118,23980.2450365,closed_100km,-0.896849194311,0.448791891854,0.167574453316,2.85145381537,-96.0914667474,99.9999986339,-0.865694240878,0.468153780157,-0.253726427618,-21.1120513664,-99.1910626998,99.9999374645,0.452016285759,1.84113929781e-05,-11550.2235445,10594.0000202,22920.1575765
argus,2022-09-04T04:38:16Z,-0.912279531068,0.480958856270,-0.176694551224,1.04632515437,23983.9023614,closed_100km,-0.896811518094,0.448629798979,0.168207646221,2.88777661449,-96.0865365021,99.9999985990,-0.865548240276,0.468044907327,-0.254418141712,-21.1522321829,-99.1962006708,99.9999372710,0.453638639402,1.84866770183e-05,-11586.9378077,10626.1495084,22898.8694274
argus,2022-09-04T04:38:17Z,-0.912097369427,0.480865108066,-0.177896648823,1.04632694753,23987.6582063,closed_100km,-0.896769589198,0.448463725531,0.168871379561,2.92585332313,-96.0814261686,99.9999985619,-0.865400470773,0.467935478707,-0.255114814249,-21.1927090348,-99.2013790884,99.9999370760,0.455298068081,1.85634444894e-05,-11625.4211834,10658.5171152,22877.7304379
argus,2022-09-04T04:38:18Z,-0.911914091456,0.480770694995,-0.179098484822,1.04632883867,23991.4979732,closed_100km,-0.896723153360,0.448293494120,0.169567088043,2.96576686039,-96.0761290571,99.9999985225,-0.865250820628,0.467825499825,-0.255816765642,-21.2335006544,-99.2066026349,99.9999368794,0.456996544704,1.86417763033e-05,-11665.7574686,10691.1179222,22856.7281802
argus,2022-09-04T04:38:19Z,-0.911729531932,0.480675588703,-0.180300099595,1.04633067760,23995.4323578,closed_100km,-0.896678483262,0.448125020903,0.170245859382,3.00471378225,-96.0709215870,99.9999984836,-0.865099374307,0.467715008859,-0.256523597482,-21.2745839529,-99.2118695814,99.9999366814,0.458687983988,1.87201050184e-05,-11705.1263858,10723.9333328,22835.8713304
argus,2022-09-04T04:38:20Z,-0.911543710595,0.480579862334,-0.181501470711,1.04633251133,23999.4582968,closed_100km,-0.896636368561,0.447959108587,0.170901669138,3.04234852162,-96.0658412038,99.9999984455,-0.864946097115,0.467604054895,-0.257235293094,-21.3159579467,-99.2171835354,99.9999364819,0.460366634526,1.87982371168e-05,-11743.1793542,10756.9630215,22815.1575290
argus,2022-09-04T04:38:21Z,-0.911356697788,0.480483493352,-0.182702570145,1.04633438590,24003.5719431,closed_100km,-0.896589761732,0.447789154134,0.171588742272,3.08178002364,-96.0605813267,99.9999984051,-0.864791003269,0.467492596155,-0.257951836296,-21.3576220107,-99.2225418795,99.9999362810,0.462083141873,1.88778908298e-05,-11783.0448855,10790.2054773,22794.0530133
argus,2022-09-04T04:38:22Z,-0.911168454034,0.480386335491,-0.183903442683,1.04633620753,24007.7788806,closed_100km,-0.896538539211,0.447614925170,0.172307931394,3.12305753154,-96.0551308041,99.9999983623,-0.864634209679,0.467380533092,-0.258672973984,-21.3995619740,-99.2279351421,99.9999360787,0.463838066553,1.89590822331e-05,-11824.7739660,10823.6471862,22771.7637499
argus,2022-09-04T04:38:23Z,-0.910978968206,0.480288630714,-0.185104049091,1.04633807075,24012.0739530,closed_100km,-0.896493755974,0.447446885765,0.172974656118,3.16133085998,-96.0499748360,99.9999983221,-0.864475581698,0.467268055317,-0.259398770447,-21.4417810431,-99.2333775527,99.9999358750,0.465552804601,1.90391607302e-05,-11863.4836732,10857.2935498,22749.6195611
argus,2022-09-04T04:38:24Z,-0.910788251433,0.480190137074,-0.186304428555,1.04633988110,24016.4619497,closed_100km,-0.896446939517,0.447276958457,0.173653961187,3.20032974320,-96.0447380339,99.9999982806,-0.864315283243,0.467154972214,-0.260128982350,-21.4842659382,-99.2388534796,99.9999356699,0.467287453339,1.91201514929e-05,-11902.9290279,10891.1303114,22727.6247624
argus,2022-09-04T04:38:25Z,-0.910596340792,0.480091000697,-0.187504517233,1.04634172659,24020.9372525,closed_100km,-0.896395451589,0.447102899881,0.174364965941,3.24115172025,-96.0393201996,99.9999982366,-0.864153233713,0.467041385106,-0.260863653796,-21.5270190123,-99.2443708399,99.9999354636,0.469060040881,1.92026695233e-05,-11944.2142932,10925.1607442,22705.7754678
argus,2022-09-04T04:38:26Z,-0.910403170739,0.479991244447,-0.188704381125,1.04634357240,24025.5027005,closed_100km,-0.896341993551,0.446927242743,0.175087017729,3.28261252095,-96.0338385994,99.9999981914,-0.863989437114,0.466927329581,-0.261602667418,-21.5700334782,-99.2499310613,99.9999352559,0.470851342497,1.92860674378e-05,-11986.1474045,10959.3795991,22684.0726958
argus,2022-09-04T04:38:27Z,-0.910208859823,0.479890749953,-0.189903967589,1.04634545791,24030.1539580,closed_100km,-0.896294785142,0.446757263617,0.175759705485,3.32124513384,-96.0286221433,99.9999981488,-0.863823960277,0.466812675562,-0.262345994020,-21.6133082703,-99.2555252624,99.9999350469,0.472605050779,1.93684476601e-05,-12025.2384828,10993.7835781,22662.1074637
argus,2022-09-04T04:38:28Z,-0.910013189818,0.479789584384,-0.191103303595,1.04634722897,24034.9028665,closed_100km,-0.896242936983,0.446583263634,0.176463309019,3.36165661038,-96.0232314339,99.9999981037,-0.863656834896,0.466697553865,-0.263093260225,-21.6568213730,-99.2611582324,99.9999348367,0.474395275425,1.94523004198e-05,-12066.1250179,11028.3566093,22638.8485636
argus,2022-09-04T04:38:29Z,-0.909816403487,0.479687754036,-0.192302377741,1.04634909753,24039.7336767,closed_100km,-0.896186227781,0.446404973440,0.177199236185,3.40392824157,-96.0176543376,99.9999980559,-0.863487994161,0.466581877072,-0.263844798830,-21.7005926007,-99.2668284778,99.9999346253,0.476223986838,1.95377075337e-05,-12108.8899957,11063.1131058,22615.7351556
argus,2022-09-04T04:38:30Z,-0.909618350549,0.479585303382,-0.193501169984,1.04635094957,24044.6548857,closed_100km,-0.896133471253,0.446230429679,0.177902671315,3.44433986785,-96.0122556907,99.9999980097,-0.863317473890,0.466465737370,-0.264600292726,-21.7446033435,-99.2725388167,99.9999344126,0.478030625285,1.96226244139e-05,-12149.7863020,11098.0391541,22592.7747697
argus,2022-09-04T04:38:31Z,-0.909419086406,0.479482137059,-0.194699712709,1.04635279548,24049.6648389,closed_100km,-0.896081123902,0.446056317127,0.178600015062,3.48440642491,-96.0068836461,99.9999979634,-0.863148975100,0.466349714476,-0.265346762876,-21.7880968751,-99.2781676214,99.9999342024,0.479827289816,1.97074150908e-05,-12190.3400163,11132.5289041,22569.9657707
argus,2022-09-04T04:38:32Z,-0.909218538317,0.479378277463,-0.195898014891,1.04635458405,24054.7673643,closed_100km,-0.896023946134,0.445878026403,0.179328897752,3.52628888489,-96.0013320969,99.9999979144,-0.862980068192,0.466233406607,-0.266092796428,-21.8315738654,-99.2837938015,99.9999339923,0.481657075939,1.97935587732e-05,-12232.7276591,11166.9831389,22547.3111546
argus,2022-09-04T04:38:33Z,-0.909016796364,0.479273775200,-0.197096026102,1.04635640734,24059.9557172,closed_100km,-0.895963136592,0.445696668581,0.180080224743,3.56946568264,-95.9956522422,99.9999978632,-0.862809414210,0.466116581807,-0.266843088494,-21.8753083070,-99.2894602388,99.9999337809,0.483516197352,1.98809513136e-05,-12276.4241874,11201.6205755,22524.4474706
argus,2022-09-04T04:38:34Z,-0.908813840809,0.479168557139,-0.198293768714,1.04635821883,24065.2325791,closed_100km,-0.895910211823,0.445522356101,0.180771915449,3.60922230244,-95.9902945852,99.9999978156,-0.862637076774,0.465999190136,-0.267597482292,-21.9192914236,-99.2951619444,99.9999335682,0.485328281074,1.99670250108e-05,-12316.6800261,11236.4329696,22500.2469253
argus,2022-09-04T04:38:35Z,-0.908609693788,0.479062696582,-0.199491239316,1.04636007066,24070.5945605,closed_100km,-0.895852427567,0.445343899899,0.181494851707,3.65077874028,-95.9847605153,99.9999977653,-0.862463013039,0.465881278053,-0.268355995953,-21.9635242622,-99.3009027569,99.9999333544,0.487177587848,2.00546134250e-05,-12358.7537805,11271.4216546,22476.2001536
argus,2022-09-04T04:38:36Z,-0.908404258026,0.478956142479,-0.200688431263,1.04636185369,24076.0490263,closed_100km,-0.895789607964,0.445161163935,0.182249837096,3.69418188115,-95.9790451441,99.9999977122,-0.862287303763,0.465762844778,-0.269118335619,-22.0079898847,-99.3066793239,99.9999331393,0.489064565412,2.01437265903e-05,-12402.6932887,11306.5725949,22452.3137063
argus,2022-09-04T04:38:37Z,-0.908197633199,0.478848946051,-0.201885370162,1.04636368284,24081.5879042,closed_100km,-0.895730268791,0.444981617170,0.182976758255,3.73597801923,-95.9734797784,99.9999976604,-0.862109886911,0.465643887463,-0.269884666396,-22.0526980688,-99.3124939318,99.9999329231,0.490933947390,2.02325216610e-05,-12445.0181505,11341.8934025,22428.5801745
argus,2022-09-04T04:38:38Z,-0.907989792372,0.478741033707,-0.203082021357,1.04636549437,24087.2148624,closed_100km,-0.895671796109,0.444802904159,0.183694367573,3.77724418530,-95.9679587543,99.9999976087,-0.861930841603,0.465524364024,-0.270654772459,-22.0976365636,-99.3183413450,99.9999327057,0.492802619834,2.03215589864e-05,-12486.8137441,11377.3731719,22405.0038092
argus,2022-09-04T04:38:39Z,-0.907780684941,0.478632501136,-0.204278390443,1.04636728920,24092.9305444,closed_100km,-0.895608245036,0.444619988259,0.184443690105,3.82033867214,-95.9622621217,99.9999975542,-0.861750130180,0.465404364790,-0.271428582882,-22.1428010664,-99.3242272802,99.9999324872,0.494708565147,2.04121135003e-05,-12530.4564378,11413.0096555,22381.1960326
argus,2022-09-04T04:38:40Z,-0.907570458789,0.478523303729,-0.205474478402,1.04636917536,24098.7263680,closed_100km,-0.895541410312,0.444434333614,0.185212160745,3.86453963750,-95.9564537720,99.9999974976,-0.861567745719,0.465283798852,-0.272206237962,-22.1882002372,-99.3301476459,99.9999322676,0.496640549079,2.05038190717e-05,-12575.2196922,11448.8080895,22356.0870583
argus,2022-09-04T04:38:41Z,-0.907358946296,0.478413412971,-0.206670306596,1.04637099862,24104.6133986,closed_100km,-0.895482099690,0.444255301927,0.185925306088,3.90556549418,-95.9509438542,99.9999974445,-0.861383765994,0.465162706357,-0.272987389843,-22.2338138261,-99.3361011590,99.9999320469,0.498529159852,2.05943440485e-05,-12616.7866912,11484.7524863,22331.1422421
argus,2022-09-04T04:38:42Z,-0.907146140265,0.478302828415,-0.207865817975,1.04637274131,24110.5924457,closed_100km,-0.895417745813,0.444072074458,0.186669615505,3.94838874880,-95.9452591266,99.9999973885,-0.861198219039,0.465041094814,-0.273771904756,-22.2796341636,-99.3420869909,99.9999318252,0.500454089129,2.06863522519e-05,-12660.1702694,11520.8365207,22306.3637167
argus,2022-09-04T04:38:43Z,-0.906932220313,0.478191579354,-0.209061086173,1.04637458711,24116.6503888,closed_100km,-0.895348095507,0.443884412599,0.187446468582,3.99308942041,-95.9393898179,99.9999973294,-0.861011018601,0.464918909539,-0.274560110012,-22.3256806755,-99.3481059407,99.9999316024,0.502417285658,2.07799251330e-05,-12705.4519047,11557.0747409,22281.7389556
argus,2022-09-04T04:38:44Z,-0.906717009222,0.478079636664,-0.210256056517,1.04637635825,24122.7996327,closed_100km,-0.895283560123,0.443701254771,0.188185027341,4.03559350413,-95.9337247979,99.9999972727,-0.860822264575,0.464796201344,-0.275351575362,-22.3719282577,-99.3541563568,99.9999313786,0.504352811845,2.08728500361e-05,-12748.5232345,11593.4474505,22257.2795532
argus,2022-09-04T04:38:45Z,-0.906500601873,0.477967051266,-0.211450716603,1.04637815767,24129.0327565,closed_100km,-0.895218257601,0.443517601232,0.188925273969,4.07820044058,-95.9280470234,99.9999972151,-0.860631906573,0.464672972957,-0.276146420139,-22.4183840069,-99.3602403280,99.9999311537,0.506297612604,2.09663660761e-05,-12791.7025842,11629.9601937,22232.4816021
argus,2022-09-04T04:38:46Z,-0.906283003064,0.477853823472,-0.212645104423,1.04637999727,24135.3489001,closed_100km,-0.895147642077,0.443329603798,0.189697555319,4.12265649260,-95.9221908510,99.9999971545,-0.860439941853,0.464549218361,-0.276944629816,-22.4650472526,-99.3663576202,99.9999309279,0.508279791755,2.10614153265e-05,-12836.7513677,11666.6120871,22206.5070767
argus,2022-09-04T04:38:47Z,-0.906064185860,0.477739879693,-0.213839185316,1.04638181307,24141.7517272,closed_100km,-0.895076175486,0.443140980798,0.190471921615,4.16723871791,-95.9163161703,99.9999970931,-0.860246446033,0.464424895359,-0.277746009238,-22.5119069216,-99.3725031445,99.9999307011,0.510271604029,2.11570709608e-05,-12881.9324569,11703.3932458,22180.6998996
argus,2022-09-04T04:38:48Z,-0.905844082317,0.477625242627,-0.215033006275,1.04638356622,24148.2444214,closed_100km,-0.895009846716,0.442956819432,0.191208634448,4.20966000027,-95.9106415073,99.9999970340,-0.860051420121,0.464300041506,-0.278550462098,-22.5589574082,-99.3786785917,99.9999304734,0.512236193350,2.12521032752e-05,-12924.9381799,11740.2995518,22155.0613135
argus,2022-09-04T04:38:49Z,-0.905622782517,0.477509962891,-0.216226516883,1.04638534751,24154.8202236,closed_100km,-0.894938190988,0.442768350950,0.191976987410,4.25390856167,-95.9047915257,99.9999969718,-0.859854826087,0.464174665125,-0.279358060382,-22.6062030305,-99.3848858253,99.9999302448,0.514237535958,2.13486496161e-05,-12969.7915335,11777.3344047,22129.5870646
argus,2022-09-04T04:38:50Z,-0.905400286461,0.477394040494,-0.217419717117,1.04638715685,24161.4789403,closed_100km,-0.894860981801,0.442575416935,0.192777993424,4.30004357154,-95.8987608301,99.9999969063,-0.859656672498,0.464048765652,-0.280168747881,-22.6536406621,-99.3911244236,99.9999300152,0.516276636092,2.14467460026e-05,-13016.5526857,11814.4950504,22104.2770552
argus,2022-09-04T04:38:51Z,-0.905176576809,0.477277402452,-0.218612648342,1.04638895451,24168.2228928,closed_100km,-0.894792604959,0.442389917136,0.193517776484,4.34265975791,-95.8930541678,99.9999968451,-0.859457008626,0.463922289788,-0.280982431781,-22.7012652316,-99.3973898247,99.9999297847,0.518267044705,2.15435181504e-05,-13059.7682179,11851.7762811,22078.4440669
argus,2022-09-04T04:38:52Z,-0.904951670902,0.477160121769,-0.219805269147,1.04639078017,24175.0493689,closed_100km,-0.894719764568,0.442200872021,0.194283080790,4.38675179616,-95.8872060070,99.9999967812,-0.859255801275,0.463795289626,-0.281799097634,-22.7490758540,-99.4036857876,99.9999295534,0.520288409251,2.16416152489e-05,-13104.4770426,11889.1780479,22051.6391119
argus,2022-09-04T04:38:53Z,-0.904725473860,0.477042147544,-0.220997591883,1.04639253113,24181.9654172,closed_100km,-0.894641379165,0.442007397605,0.195080533402,4.43270209548,-95.8811799183,99.9999967140,-0.859054857021,0.463668115692,-0.282612702000,-22.7967184519,-99.4099569199,99.9999293228,0.522341166347,2.17410274577e-05,-13151.0655403,11926.4212447,22025.0090318
argus,2022-09-04T04:38:54Z,-0.904498080563,0.476923530698,-0.222189604152,1.04639431003,24188.9636024,closed_100km,-0.894566615284,0.441817066670,0.195850936359,4.47710094736,-95.8752955944,99.9999966483,-0.858854474500,0.463540847356,-0.283422245724,-22.8441342984,-99.4161951570,99.9999290934,0.524370258455,2.18399335618e-05,-13196.0926554,11963.4602255,21998.5481253
argus,2022-09-04T04:38:55Z,-0.904269495810,0.476804271540,-0.223381343948,1.04639612921,24196.0430551,closed_100km,-0.894492471654,0.441627402987,0.196613787302,4.52107118606,-95.8694482409,99.9999965827,-0.858652489522,0.463413040450,-0.284234963551,-22.8917476058,-99.4224656287,99.9999288630,0.526400215584,2.19391745511e-05,-13240.6912481,12000.6286619,21972.2547330
argus,2022-09-04T04:38:56Z,-0.904039687867,0.476684296187,-0.224572738583,1.04639791207,24203.2081111,closed_100km,-0.894412767047,0.441433291087,0.197408517811,4.56688502711,-95.8634228994,99.9999965137,-0.858448991377,0.463284658847,-0.285050615934,-22.9395446662,-99.4287629945,99.9999286318,0.528466953965,2.20399370151e-05,-13287.1552198,12037.9147004,21946.1345703
argus,2022-09-04T04:38:57Z,-0.903808666332,0.476563605246,-0.225763864065,1.04639968344,24210.4572236,closed_100km,-0.894331955635,0.441238369386,0.198206605277,4.61289924786,-95.8573722077,99.9999964437,-0.858243962177,0.463155690697,-0.285869246132,-22.9875282020,-99.4350873494,99.9999283996,0.530544569555,2.21413699467e-05,-13333.8261877,12075.3201118,21919.2238202
argus,2022-09-04T04:38:58Z,-0.903576465882,0.476442344722,-0.226954637604,1.04640152192,24217.7851806,closed_100km,-0.894256418510,0.441047970599,0.198967620959,4.65678354763,-95.8515200881,99.9999963763,-0.858037327776,0.463026240786,-0.286690876957,-23.0356993148,-99.4414466188,99.9999281666,0.532595961251,2.22422479645e-05,-13378.3505596,12112.8473538,21891.6254973
argus,2022-09-04T04:38:59Z,-0.903342952164,0.476320317420,-0.228145116298,1.04640323399,24225.2047282,closed_100km,-0.894175311922,0.440853140545,0.199760132025,4.70249021639,-95.8454918667,99.9999963055,-0.857829250527,0.462896205737,-0.287515163413,-23.0840383667,-99.4478293347,99.9999279328,0.534683416708,2.23446228452e-05,-13424.7191922,12150.4786956,21864.2094569
argus,2022-09-04T04:39:00Z,-0.903108269128,0.476197721149,-0.229335319037,1.04640503819,24232.7013787,closed_100km,-0.894088655862,0.440654073661,0.200583229198,4.74996805331,-95.8392992117,99.9999962312,-0.857619557478,0.462765676497,-0.288342444247,-23.1325649792,-99.4542467027,99.9999276982,0.536806844289,2.24485100118e-05,-13472.8799557,12188.2312322,21836.9630803
argus,2022-09-04T04:39:01Z,-0.902872362905,0.476074408735,-0.230525176496,1.04640680586,24240.2826535,closed_100km,-0.894011643243,0.440462856787,0.201342901377,4.79379508628,-95.8334385874,99.9999961620,-0.857408390804,0.462634569967,-0.289172403522,-23.1812611338,-99.4606890294,99.9999274627,0.538879705989,2.25510411238e-05,-13517.3587198,12226.0888885,21809.8948146
argus,2022-09-04T04:39:02Z,-0.902635238293,0.475950380486,-0.231714726664,1.04640854959,24247.9476768,closed_100km,-0.893928988987,0.440267209535,0.202134001815,4.83944162994,-95.8274036298,99.9999960892,-0.857195744394,0.462502879874,-0.290005042169,-23.2301270555,-99.4671562116,99.9999272265,0.540988701973,2.26550824685e-05,-13563.6789636,12264.0515420,21783.0029174
