    model            time_utc      elfin_x_gsm_re      elfin_y_gsm_re      elfin_z_gsm_re          elfin_r_re      elfin_b_tot_nt   field_line_type   fp_north_x_gsm_re   fp_north_y_gsm_re   fp_north_z_gsm_re    fp_north_lat_deg    fp_north_lon_deg     fp_north_alt_km   fp_south_x_gsm_re   fp_south_y_gsm_re   fp_south_z_gsm_re    fp_south_lat_deg    fp_south_lon_deg     fp_south_alt_km   field_line_len_re flux_tube_vol_re_nt        min_b_tot_nt
t89_kp_6-   2022-09-04T04:01:56Z      0.659154267811     -0.367837039447      0.721478040635       1.04418341276       51725.8661531      closed_100km      0.635382018621     -0.353282563764      0.707922997911       51.6192508616       87.9419883634       99.9998683702      0.664069866848     -0.321582347484     -0.697906847350      -36.2522453930       94.4576600425       99.9998738629       4.09327360118   0.000749707543596       2591.31282331
t89_kp_6-   2022-09-04T04:01:57Z      0.658398788725     -0.367456321400      0.722358299434       1.04418131849       51740.7894007      closed_100km      0.634659328060     -0.352917036132      0.708747812666       51.6838784111       87.9290003427       99.9998685096      0.663464394105     -0.321114984777     -0.698692479910      -36.3135706789       94.4672531957       99.9998736924       4.11066261442   0.000758542356015       2568.41430145
t89_kp_6-   2022-09-04T04:01:58Z      0.657642431628     -0.367075092087      0.723237517681       1.04417919826       51755.6286177      closed_100km      0.633935817527     -0.352551031372      0.709571716725       51.7485054090       87.9159872939       99.9998686503      0.662858238405     -0.320647209551     -0.699477227234      -36.3748882628       94.4768740111       99.9998735229       4.12813957598   0.000767501228703       2545.68559630
t89_kp_6-   2022-09-04T04:01:59Z      0.656885179373     -0.366693367985      0.724115851557       1.04417715522       51770.3681287      closed_100km      0.633211389896     -0.352184515783      0.710394812659       51.8131400007       87.9029467945       99.9998687922      0.662249806173     -0.320178123348     -0.700262995525      -36.4363471426       94.4865362651       99.9998733540       4.14570808939   0.000776587344378       2523.00887372
t89_kp_6-   2022-09-04T04:02:00Z      0.656127064782     -0.366311082218      0.724993067271       1.04417502445       51785.0334279      closed_100km      0.632486205354     -0.351817504441      0.711216950736       51.8777706267       87.8898855553       99.9998689354      0.661638997750     -0.319707620494     -0.701049914184      -36.4979578668       94.4962442044       99.9998731858       4.16336575286   0.000785801147528       2500.65204794
t89_kp_6-   2022-09-04T04:02:01Z      0.655368055034     -0.365928301725      0.725869398579       1.04417297099       51799.5988989      closed_100km      0.631760103683     -0.351449982316      0.712038279847       51.9424089746       87.8767965771       99.9998690799      0.661025433062     -0.319235538763     -0.701838399364      -36.5597536338       94.5059979732       99.9998730182       4.18111661739   0.000795146488087       2478.19524438
t89_kp_6-   2022-09-04T04:02:02Z      0.654608130912     -0.365545021421      0.726744693481       1.04417087550       51814.0828736      closed_100km      0.631033159559     -0.351082001514      0.712858708039       52.0070478307       87.8636794675       99.9998692256      0.660408913674     -0.318761796752     -0.702628657457      -36.6217513073       94.5157975590       99.9998728511       4.19895932178   0.000804624396478       2456.10647438
t89_kp_6-   2022-09-04T04:02:03Z      0.653847354065     -0.365161182115      0.727618946156       1.04416875176       51828.4833739      closed_100km      0.630305420983     -0.350713498968      0.713678223812       52.0716865963       87.8505413155       99.9998693725      0.659789217358     -0.318286173211     -0.703420978030      -36.6839741586       94.5256513237       99.9998726844       4.21689441377   0.000814236932295       2433.97269068
t89_kp_6-   2022-09-04T04:02:04Z      0.653085693144     -0.364776884765      0.728492311740       1.04416672352       51842.7804661      closed_100km      0.629576762017     -0.350344512171      0.714496919105       52.1363323953       87.8373727819       99.9998695208      0.659172401106     -0.317812183294     -0.704208131752      -36.7458553126       94.5355005005       99.9998725198       4.23492163164   0.000823987508923       2412.08933903
t89_kp_6-   2022-09-04T04:02:05Z      0.652323133525     -0.364392037245      0.729364563288       1.04416459120       51857.0059321      closed_100km      0.628847323348     -0.349975048002      0.715314666949       52.2009754078       87.8241802657       99.9998696702      0.658563164307     -0.317342433522     -0.704984618668      -36.8069613103       94.5453068654       99.9998723583       4.25303639603   0.000833876800025       2390.34026397
t89_kp_6-   2022-09-04T04:02:06Z      0.651559678751     -0.364006695159      0.730235930341       1.04416253670       51871.1312422      closed_100km      0.628116967381     -0.349605073099      0.716131603593       52.2656264609       87.8109592474       99.9998698209      0.657950384329     -0.316870672190     -0.705763595025      -36.8683252857       94.5551657775       99.9998721971       4.27124805555   0.000843908908677       2368.66100604
t89_kp_6-   2022-09-04T04:02:07Z      0.650795382336     -0.363620830792      0.731106252463       1.04416047169       51885.1695819      closed_100km      0.627385813756     -0.349234603105      0.716947616630       52.3302768264       87.7977144146       99.9998699729      0.657333839884     -0.316396743075     -0.706545313484      -36.9299679627       94.5650814973       99.9998720363       4.28955497593   0.000854084849559       2347.29741879
t89_kp_6-   2022-09-04T04:02:08Z      0.650030171550     -0.363234466819      0.731975538074       1.04415836450       51899.1262366      closed_100km      0.626653817227     -0.348863674471      0.717762727687       52.3949281567       87.7844405269       99.9998701261      0.656713159329     -0.315920499984     -0.707330158546      -36.9919206968       94.5750534881       99.9998718758       4.30795849461   0.000864407311999       2325.82227975
t89_kp_6-   2022-09-04T04:02:09Z      0.649264128733     -0.362847583186      0.732843854710       1.04415630672       51912.9865963      closed_100km      0.625920985856     -0.348492224828      0.718576959630       52.4595825413       87.7711426497       99.9998702806      0.656088004882     -0.315441672999     -0.708118534797      -37.0542163509       94.5850901985       99.9998717156       4.32646002997   0.000874879064875       2304.67123896
t89_kp_6-   2022-09-04T04:02:10Z      0.648497181154     -0.362460202565      0.733711210790       1.04415426698       51926.7558817      closed_100km      0.625187274314     -0.348120290554      0.719390333772       52.5242416238       87.7578155257       99.9998704362      0.655470002110     -0.314966866791     -0.708896816404      -37.1157793108       94.5950863595       99.9998715582       4.34505501713   0.000885502860466       2283.57198465
t89_kp_6-   2022-09-04T04:02:11Z      0.647729344488     -0.362072274531      0.734577528716       1.04415218306       51940.4440952      closed_100km      0.624452745268     -0.347747852859      0.720202804615       52.5889019963       87.7444636375       99.9998705932      0.654856369184     -0.314494477416     -0.709668320297      -37.1768697164       94.6050684500       99.9998714032       4.36374427094   0.000896280558615       2262.61318331
t89_kp_6-   2022-09-04T04:02:12Z      0.646960640901     -0.361683872295      0.735442803211       1.04415009034       51954.0445367      closed_100km      0.623717392810     -0.347374965031      0.721014351532       52.6535619464       87.7310824080       99.9998707513      0.654237787892     -0.314019332306     -0.710443883279      -37.2383444861       94.6151134493       99.9998712483       4.38253297702   0.000907214746969       2241.91174933
t89_kp_6-   2022-09-04T04:02:13Z      0.646191105286     -0.361294950533      0.736307108661       1.04414804702       51967.5485620      closed_100km      0.622981205602     -0.347001556393      0.721825017919       52.7182252119       87.7176765841       99.9998709107      0.653613852929     -0.313541120972     -0.711223979836      -37.3002423850       94.6252306682       99.9998710934       4.40142298954   0.000918308623255       2221.14551612
t89_kp_6-   2022-09-04T04:02:14Z      0.645420655301     -0.360905529368      0.737170377493       1.04414596148       51980.9707342      closed_100km      0.622244175009     -0.346627689127      0.722634781165       52.7828898963       87.7042407441       99.9998710713      0.652984134632     -0.313059679721     -0.712009037939      -37.3625989029       94.6354192344       99.9998709385       4.42041473109   0.000929564605096       2200.67547133
t89_kp_6-   2022-09-04T04:02:15Z      0.644649336923     -0.360515600062      0.738032681462       1.04414390981       51994.2990278      closed_100km      0.621506286761     -0.346253319166      0.723443674166       52.8475588330       87.6907774212       99.9998712331      0.652365201866     -0.312584261181     -0.712779919725      -37.4238950584       94.6455376929       99.9998707874       4.43950159115   0.000940985800292       2180.26632153
t89_kp_6-   2022-09-04T04:02:16Z      0.643877150152     -0.360125162648      0.738894020551       1.04414189211       52007.5333933      closed_100km      0.620767540850     -0.345878446535      0.724251696456       52.9122320843       87.6772864555       99.9998713961      0.651747417675     -0.312109472887     -0.713547801425      -37.4850164498       94.6556688655       99.9998706377       4.45868900410   0.000952575131711       2159.97918545
t89_kp_6-   2022-09-04T04:02:17Z      0.643104112136     -0.359734200751      0.739754238540       1.04413980274       52020.6900540      closed_100km      0.620028034129     -0.345503105183      0.725058749188       52.9769018234       87.6637700167       99.9998715604      0.651123242512     -0.311631081069     -0.714321361192      -37.5466534850       94.6658791713       99.9998704879       4.47797914726   0.000964334128770       2139.96844841
t89_kp_6-   2022-09-04T04:02:18Z      0.642330169362     -0.359342742132      0.740613495833       1.04413773182       52033.7553345      closed_100km      0.619287646643     -0.345127279185      0.725864941789       53.0415768337       87.6502230255       99.9998717258      0.650492097276     -0.311148788701     -0.715101208562      -37.6088564907       94.6761723745       99.9998703378       4.49737564433   0.000976267324172       2119.87407761
t89_kp_6-   2022-09-04T04:02:19Z      0.641555394562     -0.358950764187      0.741471783973       1.04413571045       52046.7240195      closed_100km      0.618546424403     -0.344750932591      0.726670251723       53.1062555568       87.6366504983       99.9998718925      0.649865377169     -0.310668913102     -0.715874294217      -37.6705861245       94.6864534468       99.9998701900       4.51687334524   0.000988377348226       2100.04291647
t89_kp_6-   2022-09-04T04:02:20Z      0.640779716479     -0.358558323632      0.742329032764       1.04413366452       52059.6073837      closed_100km      0.617804355569     -0.344374154111      0.727474646860       53.1709352378       87.6230447147       99.9998720604      0.649246322235     -0.310193401333     -0.716636902374      -37.7315443806       94.6966850592       99.9998700452       4.53647045542    0.00100066667415       2080.35685507
t89_kp_6-   2022-09-04T04:02:21Z      0.640003196763     -0.358165361276      0.743185236376       1.04413160734       52072.4035862      closed_100km      0.617061488838     -0.343996881060      0.728278115402       53.2356152447       87.6094129348       99.9998722294      0.648619521795     -0.309713524103     -0.717406684223      -37.7931399873       94.7070088443       99.9998699000       4.55617496024    0.00101313835924       2060.70487160
t89_kp_6-   2022-09-04T04:02:22Z      0.639225845021     -0.357771879695      0.744040470783       1.04412959972       52085.1031401      closed_100km      0.616317787410     -0.343619087557      0.729080700254       53.3002991622       87.5957551344       99.9998723997      0.647984401555     -0.309228936807     -0.718184250060      -37.8554238649       94.7174319660       99.9998697542       4.57598919397    0.00102579636751       2041.30784565
t89_kp_6-   2022-09-04T04:02:23Z      0.638447578916     -0.357377899018      0.744894668415       1.04412755004       52097.7206254      closed_100km      0.615573241677     -0.343240835327      0.729882380217       53.3649851886       87.5820657982       99.9998725711      0.647358541530     -0.308749547789     -0.718949587205      -37.9167948984       94.7277954498       99.9998696117       4.59590496086    0.00103864341756       2021.95648962
t89_kp_6-   2022-09-04T04:02:24Z      0.637668482260     -0.356983433232      0.745747818190       1.04412550644       52110.2476456      closed_100km      0.614827895509     -0.342862115509      0.730683122440       53.4296708311       87.5683477292       99.9998727438      0.646735236669     -0.308271602000     -0.719710354095      -37.9778645137       94.7381581946       99.9998694711       4.61592538994    0.00105168233975       2002.73357966
t89_kp_6-   2022-09-04T04:02:25Z      0.636888517216     -0.356588459641      0.746600002927       1.04412349714       52122.6805037      closed_100km      0.614081691366     -0.342482893187      0.731482991092       53.4943614099       87.5546005216       99.9998729176      0.646102560786     -0.307788407668     -0.720480042182      -38.0397150894       94.7486269433       99.9998693298       4.63605860400    0.00106491766005       1983.75089446
t89_kp_6-   2022-09-04T04:02:26Z      0.636107674175     -0.356192975739      0.747451146616       1.04412146118       52135.0287007      closed_100km      0.613334665866     -0.342103194257      0.732281943160       53.5590535041       87.5408238686       99.9998730927      0.645463776958     -0.307301789661     -0.721254913746      -38.1020487733       94.7591734930       99.9998691885       4.65630291232    0.00107835211846       1964.74976071
t89_kp_6-   2022-09-04T04:02:27Z      0.635325989502     -0.355796970244      0.748301245019       1.04411941380       52147.2897017      closed_100km      0.612586842234     -0.341723000902      0.733079967368       53.6237463658       87.5270202262       99.9998732689      0.644842730756     -0.306825048570     -0.722008152955      -38.1627092904       94.7695888325       99.9998690521       4.67664756941    0.00109198881996       1945.93714758
t89_kp_6-   2022-09-04T04:02:28Z      0.634543437917     -0.355400491096      0.749150299718       1.04411735703       52159.4627755      closed_100km      0.611838194771     -0.341342357917      0.733877064154       53.6884399608       87.5131845347       99.9998734462      0.644211165966     -0.306342483976     -0.722771529882      -38.2242507310       94.7801167454       99.9998689149       4.69710668601    0.00110583158546       1927.35040207
t89_kp_6-   2022-09-04T04:02:29Z      0.633760017944     -0.355003504278      0.749998389308       1.04411533480       52171.5415967      closed_100km      0.611088689072     -0.340961212438      0.734673286151       53.7531387760       87.4993190070       99.9998736248      0.643568385830     -0.305853642880     -0.723545779430      -38.2867351904       94.7907684161       99.9998687767       4.71768286370    0.00111988501060       1908.71607457
t89_kp_6-   2022-09-04T04:02:30Z      0.632975767424     -0.354606032558      0.750845430938       1.04411331839       52183.5299592      closed_100km      0.610338382922     -0.340579599631      0.735468568983       53.8178376309       87.4854237069       99.9998738045      0.642944327025     -0.305375240910     -0.724297419283      -38.3474627196       94.8012784716       99.9998686436       4.73836135393    0.00113415142880       1890.29793912
t89_kp_6-   2022-09-04T04:02:31Z      0.632190648518     -0.354208053233      0.751691507425       1.04411133668       52195.4240228      closed_100km      0.609587218484     -0.340197484367      0.736262976252       53.8825418381       87.4714982160       99.9998739854      0.642312007665     -0.304892238356     -0.725056623285      -38.4088663466       94.8118845402       99.9998685100       4.75915719360    0.00114863606112       1872.08557525
t89_kp_6-   2022-09-04T04:02:32Z      0.631404689458     -0.353809586544      0.752536459926       1.04410929932       52207.2372562      closed_100km      0.608835290107     -0.339814927720      0.737056401982       53.9472427724       87.4575424586       99.9998741674      0.641667168672     -0.304402277218     -0.725828060751      -38.4713261563       94.8226240024       99.9998683754       4.78007055577    0.00116334087580       1853.83710594
t89_kp_6-   2022-09-04T04:02:33Z      0.630617862012     -0.353410612319      0.753380447250       1.04410729673       52218.9561706      closed_100km      0.608082503311     -0.339431868625      0.737848951623       54.0119492041       87.4435561490       99.9998743507      0.641041023514     -0.303922708486     -0.726577073532      -38.5320384067       94.8332232013       99.9998682457       4.80109069794    0.00117827152493       1835.79879443
t89_kp_6-   2022-09-04T04:02:34Z      0.629830204022     -0.353011153332      0.754223386545       1.04410529981       52230.5846561      closed_100km      0.607328916038     -0.339048342370      0.738640561172       54.0766559593       87.4295393492       99.9998745350      0.640405781539     -0.303438101616     -0.727334509349      -38.5934988337       94.8439248671       99.9998681155       4.82222954836    0.00119343109124       1817.96282557
t89_kp_6-   2022-09-04T04:02:35Z      0.629041668039     -0.352611184346      0.755065284635       1.04410327627       52242.1284423      closed_100km      0.606574506648     -0.338664339504      0.739431252438       54.1413649157       87.4154914913       99.9998747205      0.639758481739     -0.302946782769     -0.728103585195      -38.6559710642       94.8547577413       99.9998679843       4.84349006095    0.00120882414881       1800.09796168
t89_kp_6-   2022-09-04T04:02:36Z      0.628252290429     -0.352210694080      0.755906137282       1.04410124118       52253.5850490      closed_100km      0.605819298656     -0.338279842370      0.740221014014       54.2060753086       87.4014150596       99.9998749072      0.639132576135     -0.302467337727     -0.728847411130      -38.7164606206       94.8654267581       99.9998678585       4.86485757036    0.00122445441430       1782.42811287
t89_kp_6-   2022-09-04T04:02:37Z      0.627462093358     -0.351809755745      0.756745939230       1.04409922870       52264.9480544      closed_100km      0.605063288159     -0.337894905344      0.741009824224       54.2707852831       87.3873053039       99.9998750950      0.638491699248     -0.301979628279     -0.729606046069      -38.7782201257       94.8762487049       99.9998677311       4.88634889303    0.00124032602927       1764.95403761
t89_kp_6-   2022-09-04T04:02:38Z      0.626671016822     -0.351408273456      0.757584778531       1.04409723428       52276.2198889      closed_100km      0.604306420847     -0.337509438701      0.741797767503       54.3355020724       87.3731663624       99.9998752839      0.637850201318     -0.301491513496     -0.730363713143      -38.8399687381       94.8871046378       99.9998676049       4.90796093638    0.00125644501540       1747.48693585
t89_kp_6-   2022-09-04T04:02:39Z      0.625879084460     -0.351006354484      0.758422571323       1.04409524754       52287.4005898      closed_100km      0.603548727252     -0.337123549805      0.742584770111       54.4002194305       87.3589910297       99.9998754740      0.637217236026     -0.301008231697     -0.731110343431      -38.9008857667       94.8979028804       99.9998674816       4.92968834704    0.00127281427303       1730.17389527
t89_kp_6-   2022-09-04T04:02:40Z      0.625086346839     -0.350603903053      0.759259314379       1.04409326418       52298.4916858      closed_100km      0.602790258696     -0.336737149182      0.743370830769       54.4649376616       87.3447890690       99.9998756652      0.636567482402     -0.300515576628     -0.731873681059      -38.9632329070       94.9088785289       99.9998673566       4.95154356789    0.00128943856014       1713.04734522
t89_kp_6-   2022-09-04T04:02:41Z      0.624292742311     -0.350200978421      0.760095013509       1.04409127137       52309.4948936      closed_100km      0.602030965648     -0.336350299150      0.744155961163       54.5296575786       87.3305526227       99.9998758576      0.635935393662     -0.300032755525     -0.732616083043      -39.0239391001       94.9197195957       99.9998672360       4.97351247963    0.00130632250524       1695.99249834
t89_kp_6-   2022-09-04T04:02:42Z      0.623498296159     -0.349797532718      0.760929667090       1.04408926700       52320.4109756      closed_100km      0.601270873653     -0.335962954935      0.744940160596       54.5943793774       87.3162864881       99.9998760511      0.635291905071     -0.299543610275     -0.733369252103      -39.0855923943       94.9306868511       99.9998671147       4.99560893672    0.00132347110315       1679.02766897
t89_kp_6-   2022-09-04T04:02:43Z      0.622703019467     -0.349393602568      0.761763272490       1.04408726804       52331.2367576      closed_100km      0.600509980916     -0.335575143830      0.745723418051       54.6591021551       87.3019881755       99.9998762456      0.634648087263     -0.299054276405     -0.734121120675      -39.1472077091       94.9416824189       99.9998669946       5.01782883998    0.00134088887398       1662.24115014
t89_kp_6-   2022-09-04T04:02:44Z      0.621906875869     -0.348989199323      0.762595833912       1.04408525964       52341.9746888      closed_100km      0.599748263434     -0.335186883321      0.746505744705       54.7238268474       87.2876547805       99.9998764413      0.634010000412     -0.298568183767     -0.734865112310      -39.2082458988       94.9526474197       99.9998668769       5.04017069197    0.00135858101421       1645.60713615
t89_kp_6-   2022-09-04T04:02:45Z      0.621109911339     -0.348584314221      0.763427423111       1.04408331873       52352.6125711      closed_100km      0.598985709078     -0.334798130249      0.747287169147       54.7885560331       87.2732889552       99.9998766382      0.633356889970     -0.298073758728     -0.735623686214      -39.2705484717       94.9637724493       99.9998667578       5.06264561559    0.00137655342355       1628.98166739
t89_kp_6-   2022-09-04T04:02:46Z      0.620312095579     -0.348178905668      0.764257890699       1.04408130420       52363.1731671      closed_100km      0.598222391541     -0.334408908739      0.748067621613       54.8532840320       87.2588925224       99.9998768361      0.632723216120     -0.297590096397     -0.736359656499      -39.3310640601       94.9747489450       99.9998666434       5.08523747098    0.00139480941515       1612.52770204
t89_kp_6-   2022-09-04T04:02:47Z      0.619513460363     -0.347773049398      0.765087307424       1.04407931185       52373.6403823      closed_100km      0.597458271541     -0.334019247815      0.748847120388       54.9180123133       87.2444608022       99.9998770351      0.632068219252     -0.297094689442     -0.737116902754      -39.3933966192       94.9859376547       99.9998665267       5.10796564385    0.00141335499448       1596.23992392
t89_kp_6-   2022-09-04T04:02:48Z      0.618713993135     -0.347366674784      0.765915754487       1.04407737023       52384.0107518      closed_100km      0.596693316222     -0.333629067063      0.749625726870       54.9827462798       87.2299983783       99.9998772353      0.631432765267     -0.296610046522     -0.737851546423      -39.4539383932       94.9969800410       99.9998664145       5.13081524152    0.00143219673905       1580.03049289
t89_kp_6-   2022-09-04T04:02:49Z      0.617913649394     -0.346959824734      0.766743081498       1.04407535701       52394.3031640      closed_100km      0.595927571720     -0.333238462610      0.750403361675       55.0474791836       87.2154996997       99.9998774365      0.630779623196     -0.296115705112     -0.738603469513      -39.5159719589       95.0082008348       99.9998663007       5.15380108986    0.00145133854868       1563.90297503
t89_kp_6-   2022-09-04T04:02:50Z      0.617112521090     -0.346552481682      0.767569431977       1.04407342613       52404.4931935      closed_100km      0.595161014492     -0.332847348425      0.751180081169       55.1122160434       87.2009703262       99.9998776388      0.630139465540     -0.295628489853     -0.739339897863      -39.5767968787       95.0193342637       99.9998661903       5.17691280038    0.00147078721489       1547.93452432
t89_kp_6-   2022-09-04T04:02:51Z      0.616310541559     -0.346144615360      0.768394660758       1.04407142144       52414.6060958      closed_100km      0.594393693515     -0.332455765765      0.751955828331       55.1769521260       87.1864093529       99.9998778422      0.629486798382     -0.295134385813     -0.740088022774      -39.6386563018       95.0306042029       99.9998660793       5.20016063050    0.00149054726787       1532.12193775
t89_kp_6-   2022-09-04T04:02:52Z      0.615507715816     -0.345736315327      0.769218918808       1.04406948668       52424.6182690      closed_100km      0.593625509944     -0.332063735529      0.752730671441       55.2416930492       87.1718094679       99.9998780467      0.628843842744     -0.294645689386     -0.740824164021      -39.6995947127       95.0418097747       99.9998659710       5.22353830857    0.00151062617309       1516.36149279
t89_kp_6-   2022-09-04T04:02:53Z      0.614704086295     -0.345327517368      0.770042048291       1.04406750936       52434.5478720      closed_100km      0.592856585342     -0.331671247019      0.753504519583       55.3064314733       87.1571779779       99.9998782523      0.628190024075     -0.294151023077     -0.741570193479      -39.7614206099       95.0531372433       99.9998658624       5.24705290969    0.00153102774398       1500.70945387
t89_kp_6-   2022-09-04T04:02:54Z      0.613899578790     -0.344918210077      0.770864136241       1.04406550610       52444.3929377      closed_100km      0.592086836474     -0.331278281592      0.754277445930       55.3711735724       87.1425116643       99.9998784589      0.627546082471     -0.293661799323     -0.742304135927      -39.8223148154       95.0644023899       99.9998657566       5.27069908403    0.00155175988642       1485.20689060
t89_kp_6-   2022-09-04T04:02:55Z      0.613094297807     -0.344508446546      0.771685244962       1.04406360201       52454.1325995      closed_100km      0.591316273716     -0.330884834209      0.755049444185       55.4359189440       87.1278113029       99.9998786667      0.626889305128     -0.293165526072     -0.743049998806      -39.8842672951       95.0758074440       99.9998656502       5.29448727708    0.00157282890167       1469.85007261
t89_kp_6-   2022-09-04T04:02:56Z      0.612288165598     -0.344098159926      0.772505231900       1.04406162400       52463.7953061      closed_100km      0.590544946600     -0.330490918286      0.755820469677       55.5006639467       87.1130783030       99.9998788755      0.626245955059     -0.292676634650     -0.743780088278      -39.9449799791       95.0871190983       99.9998655471       5.31840635247    0.00159423980363       1454.56068939
t89_kp_6-   2022-09-04T04:02:57Z      0.611481213938     -0.343687425941      0.773324167808       1.04405966796       52473.3649512      closed_100km      0.589772816906     -0.330096563339      0.756590539150       55.5654099390       87.0983079111       99.9998790853      0.625584310726     -0.292177735093     -0.744527762304      -40.0072244633       95.0986175198       99.9998654425       5.34247119430    0.00161599981748       1439.36539223
t89_kp_6-   2022-09-04T04:02:58Z      0.610673431745     -0.343276208038      0.774142055281       1.04405771727       52482.8446851      closed_100km      0.588999885802     -0.329701741820      0.757359663408       55.6301580066       87.0835022552       99.9998792962      0.624942933639     -0.291690003318     -0.745252541246      -40.0676338891       95.1099590329       99.9998653423       5.36666725026    0.00163811566715       1424.31166958
t89_kp_6-   2022-09-04T04:02:59Z      0.609864819018     -0.342864506253      0.774958894301       1.04405577197       52492.2345365      closed_100km      0.588226153220     -0.329306453736      0.758127842217       55.6949082231       87.0686611165       99.9998795082      0.624281137291     -0.291191056255     -0.745997075330      -40.1297590516       95.1215100975       99.9998652404       5.39101269610    0.00166059449970       1409.39612476
t89_kp_6-   2022-09-04T04:03:00Z      0.609055375758     -0.342452320620      0.775774684852       1.04405383209       52501.5345344      closed_100km      0.587451619085     -0.328910699089      0.758895075345       55.7596606623       87.0537842747       99.9998797212      0.623636049959     -0.290701327966     -0.746722521412      -40.1903626964       95.1329350868       99.9998651421       5.41549325894    0.00168344306544       1394.59579909
t89_kp_6-   2022-09-04T04:03:01Z      0.608245128724     -0.342039637353      0.776589346700       1.04405184907       52510.7523699      closed_100km      0.586676343398     -0.328514486325      0.759661312808       55.8244112335       87.0388741415       99.9998799353      0.622979002315     -0.290205011400     -0.747458834057      -40.2519435638       95.1444959041       99.9998650435       5.44012059649    0.00170666721531       1379.84298622
t89_kp_6-   2022-09-04T04:03:02Z      0.607434024401     -0.341626484132      0.777403040262       1.04404992010       52519.8727663      closed_100km      0.585900205913     -0.328117798557      0.760426653979       55.8891683441       87.0239252297       99.9998801504      0.622324020120     -0.289709887408     -0.748191353565      -40.3132783513       95.1560612328       99.9998649465       5.46489313083    0.00173027717519       1365.22363740
t89_kp_6-   2022-09-04T04:03:03Z      0.606622116304     -0.341212833350      0.778215605086       1.04404794796       52528.9110944      closed_100km      0.585123326702     -0.327720652679      0.761190999236       55.9539237437       87.0089425858       99.9998803666      0.621672614117     -0.289216709868     -0.748918563724      -40.3742391216       95.1676224424       99.9998648513       5.48980852550    0.00175427736817       1350.73664317
t89_kp_6-   2022-09-04T04:03:04Z      0.605809425125     -0.340798724137      0.779027114542       1.04404601198       52537.8543527      closed_100km      0.584345669420     -0.327323050944      0.761954375351       56.0186797352       86.9939237829       99.9998805838      0.621005119956     -0.288714739568     -0.749660786077      -40.4365294138       95.1793543148       99.9998647552       5.51487679172    0.00177867637085       1336.37863129
t89_kp_6-   2022-09-04T04:03:05Z      0.604995903415     -0.340384131255      0.779837575445       1.04404408146       52546.7079643      closed_100km      0.583567210289     -0.326924982715      0.762716804776       56.0834383203       86.9788681609       99.9998808020      0.620360119978     -0.288225128402     -0.750378157403      -40.4968060498       95.1909083492       99.9998646634       5.54008426463    0.00180348244288       1322.11935074
t89_kp_6-   2022-09-04T04:03:06Z      0.604181551176     -0.339969054740      0.780646987777       1.04404215647       52555.4719591      closed_100km      0.582787949209     -0.326526447979      0.763478287264       56.1481995734       86.9637754888       99.9998810212      0.619700130784     -0.287727304012     -0.751109385845      -40.5583166999       95.2026252907       99.9998645710       5.56544757063    0.00182870386724       1307.92436103
t89_kp_6-   2022-09-04T04:03:07Z      0.603366368407     -0.339553494627      0.781455351523       1.04404023709       52564.1463675      closed_100km      0.582007886074     -0.326127446721      0.764238822569       56.2129635691       86.9486455338       99.9998812415      0.619039049588     -0.287228922749     -0.751840102044      -40.6198561967       95.2143770961       99.9998644797       5.59096224161    0.00185434872898       1293.85502895
t89_kp_6-   2022-09-04T04:03:08Z      0.602550392950     -0.339137473725      0.782262583842       1.04403829058       52572.7359540      closed_100km      0.581227080079     -0.325728015239      0.764998350293       56.2777252046       86.9334783372       99.9998814627      0.618387184427     -0.286735611157     -0.752559759034      -40.6805357887       95.2260713457       99.9998643908       5.61662358661    0.00188042324359       1279.90995186
t89_kp_6-   2022-09-04T04:03:09Z      0.601733586964     -0.338720969298      0.783068767541       1.04403634966       52581.2360612      closed_100km      0.580445471875     -0.325328117251      0.765756930538       56.3424897363       86.9182733883       99.9998816850      0.617722616978     -0.286235362609     -0.753290811692      -40.7422472295       95.2379077762       99.9998643017       5.64244372895    0.00190693816558       1266.08561628
t89_kp_6-   2022-09-04T04:03:10Z      0.600915997898     -0.338304006654      0.783873895773       1.04403444480       52589.6414223      closed_100km      0.579663085611     -0.324927763681      0.766514540198       56.4072552780       86.9030308937       99.9998819083      0.617063132409     -0.285737936126     -0.754015046474      -40.8034556185       95.2497232835       99.9998642146       5.66841604363    0.00193390129978       1252.38016434
t89_kp_6-   2022-09-04T04:03:11Z      0.600097567223     -0.337886523966      0.784677977956       1.04403252936       52597.9604244      closed_100km      0.578879897687     -0.324526915755      0.767271213063       56.4720249090       86.8877525706       99.9998821326      0.616407866211     -0.285242785021     -0.754733408566      -40.8642390823       95.2615305248       99.9998641292       5.69454359696    0.00196132283933       1238.73890421
t89_kp_6-   2022-09-04T04:03:12Z      0.599278364551     -0.337468619723      0.785481002035       1.04403066625       52606.1817512      closed_100km      0.578095931068     -0.324125640214      0.768026903536       56.5367946343       86.8724338308       99.9998823579      0.615741955218     -0.284741867521     -0.755460976599      -40.9258731515       95.2734594352       99.9998640439       5.72083203096    0.00198921037386       1225.19901599
t89_kp_6-   2022-09-04T04:03:13Z      0.598458310662     -0.337050193011      0.786282904038       1.04402872920       52614.3269046      closed_100km      0.577311197585     -0.323723895680      0.768781619955       56.6015654022       86.8570786170       99.9998825842      0.615078376441     -0.284242243233     -0.756184562282      -40.9872427779       95.2853943089       99.9998639601       5.74727786787    0.00201757348017       1211.77604356
