    model            time_utc      elfin_x_gsm_re      elfin_y_gsm_re      elfin_z_gsm_re          elfin_r_re      elfin_b_tot_nt   field_line_type   fp_north_x_gsm_re   fp_north_y_gsm_re   fp_north_z_gsm_re    fp_north_lat_deg    fp_north_lon_deg     fp_north_alt_km   fp_south_x_gsm_re   fp_south_y_gsm_re   fp_south_z_gsm_re    fp_south_lat_deg    fp_south_lon_deg     fp_south_alt_km   field_line_len_re flux_tube_vol_re_nt        min_b_tot_nt
     igrf      2022-09-04T04:09:12Z      0.261077782349     -0.161187578367      0.997416869150       1.04354370044       51085.6634954      closed_100km      0.253452328845     -0.154571780826      0.969083115191       79.7693984213       73.1027218911       99.9999829841      0.340026966559    -0.0976694164098     -0.950448540628      -62.3636975364       102.173086282       99.9999060599       42.7456182378       2.12267725025       6.98270904374
     igrf      2022-09-04T04:09:13Z      0.260045820581     -0.160641229210      0.997773787805       1.04354298664       51076.0350899      closed_100km      0.252457740862     -0.154045108264      0.969425177293       79.8322571776       72.9892682468       99.9999831837      0.339187089804    -0.0971399425017     -0.950799890199      -62.4208097966       102.205755221       99.9999063192       43.1053274652       2.19174618425       6.81703358173
     igrf      2022-09-04T04:09:14Z      0.259013516005     -0.160094664632      0.998129352027       1.04354228783       51066.4181471      closed_100km      0.251462792685     -0.153518217748      0.969765949297       79.8950804061       72.8744654806       99.9999833821      0.338346450823    -0.0966102540134     -0.951150369861      -62.4779366128       102.238566196       99.9999065790       43.4693360495       2.26334285681       6.65470141213
     igrf      2022-09-04T04:09:15Z      0.257980853476     -0.159547864203      0.998483487027       1.04354152557       51056.8239542      closed_100km      0.250467489088     -0.152991106344      0.970105430337       79.9578674193       72.7582906653       99.9999835794      0.337507798345    -0.0960817638871     -0.951498869832      -62.5348968741       102.271440387       99.9999068384       43.8377112636       2.33757000479       6.49557768460
     igrf      2022-09-04T04:09:16Z      0.256947852206     -0.159000832324      0.998836344806       1.04354085073       51047.2318850      closed_100km      0.249471811311     -0.152463746300      0.970443629462       80.0206195153       72.6407205056       99.9999837756      0.336667670226    -0.0955526578762     -0.951846794479      -62.5919193326       102.304482743       99.9999070984       44.2105345519       2.41453739857       6.33967327278
     igrf      2022-09-04T04:09:17Z      0.255914498523     -0.158453582989      0.999187772123       1.04354011541       51037.6628509      closed_100km      0.248475782694     -0.151936182339      0.970780533547       80.0833332438       72.5217243984       99.9999839707      0.335826097382    -0.0950229631873     -0.952194126024      -62.6490016728       102.337692346       99.9999073591       44.5878614557       2.49435421717       6.18691895715
     igrf      2022-09-04T04:09:18Z      0.254880811641     -0.157906120597      0.999537920978       1.04353947052       51028.0962507      closed_100km      0.247479384850     -0.151408386900      0.971116151477       80.1460098412       72.4012778318       99.9999841646      0.334983510081    -0.0944929140752     -0.952540687239      -62.7061152890       102.371056291       99.9999076203       44.9697753532       2.57714008397       6.03727746982
     igrf      2022-09-04T04:09:19Z      0.253846769577     -0.157358431693      0.999886639968       1.04353876365       51018.5536111      closed_100km      0.246482633782     -0.150880379158      0.971450476070       80.2086471737       72.2793530586       99.9999843574      0.334141500482    -0.0939633222174     -0.952885842686      -62.7631555527       102.404529402       99.9999078815       45.3563419056       2.66301601358       5.89064523095
     igrf      2022-09-04T04:09:20Z      0.252812384707     -0.156810527650       1.00023400448       1.04353807173       51009.0246015      closed_100km      0.245485522706     -0.150352153855      0.971783509750       80.2712450399       72.1559219012       99.9999845490      0.333299003843    -0.0934336633931     -0.953230016308      -62.8201921761       102.438141070       99.9999081431       45.7476398486       2.75211092715       5.74704173211
     igrf      2022-09-04T04:09:21Z      0.251777660584     -0.156262387391       1.00058001465       1.04353739262       50999.5100030      closed_100km      0.244488055555     -0.149823691303      0.972115254419       80.3338033724       72.0309614176       99.9999847394      0.332458756899    -0.0929053630799     -0.953572123893      -62.8770451277       102.471808221       99.9999084042       46.1437494891       2.84455982309       5.60641849481
     igrf      2022-09-04T04:09:22Z      0.250742596427     -0.155714041237       1.00092466972       1.04353672995       50990.0095438      closed_100km      0.243490230871     -0.149295019820      0.972445705960       80.3963203222       71.9044355797       99.9999849287      0.331613901866    -0.0923747745474     -0.953914890080      -62.9341667137       102.505750982       99.9999086669       46.5447440135       2.94050167472       5.46864222407
     igrf      2022-09-04T04:09:23Z      0.249707198558     -0.155165477260       1.00126796921       1.04353608300       50980.5237979      closed_100km      0.242492054944     -0.148766128194      0.972774864399       80.4587953336       71.7763186806       99.9999851168      0.330771196632    -0.0918455077269     -0.954255630861      -62.9911110377       102.539752003       99.9999089291       46.9507040342       3.04008344284       5.33377748380
     igrf      2022-09-04T04:09:24Z      0.248671454600     -0.154616684187       1.00160983773       1.04353537477       50971.0637700      closed_100km      0.241493534051     -0.148237021520      0.973102727289       80.5212271572       71.6465805415       99.9999853038      0.329929521677    -0.0913169738304     -0.954594795792      -63.0479519815       102.573846585       99.9999091912       47.3617085671       3.14345793996       5.20165186432
     igrf      2022-09-04T04:09:25Z      0.247635389307     -0.154067684706       1.00195042606       1.04353475926       50961.6085164      closed_100km      0.240494655766     -0.147707689817      0.973429299098       80.5836159135       71.5151891329       99.9999854896      0.329085056645    -0.0907870944052     -0.954933891924      -63.1049418341       102.608165125       99.9999094543       47.7778473866       3.25078735096       5.07232991308
     igrf      2022-09-04T04:09:26Z      0.246598973381     -0.153518457636       1.00228958393       1.04353408212       50952.1796727      closed_100km      0.239495428190     -0.147178144552      0.973754575955       80.6459599666       71.3821116862       99.9999856742      0.328241463263    -0.0902578675799     -0.955271474925      -63.1618387131       102.642583648       99.9999097173       48.1992004947       3.36223862679       4.94569772542
     igrf      2022-09-04T04:09:27Z      0.245562233830     -0.152969029820       1.00262738443       1.04353342390       50942.7665571      closed_100km      0.238495858509     -0.146648394950      0.974078554606       80.7082577871       71.2473149576       99.9999858576      0.327396844630    -0.0897282921188     -0.955608287418      -63.2187673496       102.677163987       99.9999099808       48.6258503348       3.47798649768       4.82173555721
     igrf      2022-09-04T04:09:28Z      0.244525157798     -0.152419375268       1.00296382994       1.04353278000       50933.3701190      closed_100km      0.237495935408     -0.146118417055      0.974401241285       80.7705099606       71.1107680777       99.9999860399      0.326553008119    -0.0891992631275     -0.955943631926      -63.2756099099       102.711855623       99.9999102442       49.0578953845       3.59821785538       4.70039529726
     igrf      2022-09-04T04:09:29Z      0.243487750312     -0.151869507336       1.00329884215       1.04353207831       50924.0007416      closed_100km      0.236495680411     -0.145588238374      0.974722626530       80.8327135632       70.9724354943       99.9999862209      0.325708095830    -0.0886698562751     -0.956278225405      -63.3324875755       102.746712952       99.9999105081       49.4954127425       3.72312191693       4.58168694546
     igrf      2022-09-04T04:09:30Z      0.242450021493     -0.151319433226       1.00363257412       1.04353146940       50914.6379236      closed_100km      0.235495068693     -0.145057835243      0.975042719762       80.8948696636       70.8322810654       99.9999864008      0.324862225521    -0.0881401210458     -0.956612021016      -63.3893927449       102.781734902       99.9999107724       49.9385084659       3.85290465738       4.46544145493
     igrf      2022-09-04T04:09:31Z      0.241411958450     -0.150769136683       1.00396487338       1.04353080129       50905.3030569      closed_100km      0.234494122695     -0.144527222926      0.975361513167       80.9569757618       70.6902706806       99.9999865795      0.324016571094    -0.0876106413740     -0.956944569404      -63.4462489416       102.816888270       99.9999110368       50.3872661422       3.98777464874       4.35165694509
     igrf      2022-09-04T04:09:32Z      0.240373571783     -0.150218639630       1.00429581525       1.04353015205       50895.9856740      closed_100km      0.233492834857     -0.143996406648      0.975679007692       81.0190309592       70.5463638945       99.9999867569      0.323169658209    -0.0870806904941     -0.957276431929      -63.5031520512       102.852216417       99.9999113018       50.8417831201       4.12795395184       4.24036659366
     igrf      2022-09-04T04:09:33Z      0.239334860501     -0.149667922402       1.00462540040       1.04352951926       50886.6865227      closed_100km      0.232491204793     -0.143465368102      0.975995205992       81.0810350328       70.4005268886       99.9999869332      0.322326257850    -0.0865527774239     -0.957605788081      -63.5597897050       102.887562783       99.9999115658       51.3021626439       4.27367653689       4.13144816158
     igrf      2022-09-04T04:09:34Z      0.238295830142     -0.149117003346       1.00495362760       1.04352890567       50877.4055629      closed_100km      0.231489237373     -0.142934124381      0.976310104277       81.1429860249       70.2527176821       99.9999871083      0.321479033503    -0.0860229995073     -0.957935441778      -63.6166429113       102.923175962       99.9999118312       51.7684994995       4.42518413316       4.02491304478
     igrf      2022-09-04T04:09:35Z      0.237256477937     -0.148565873358       1.00528049745       1.04352830992       50868.1433350      closed_100km      0.230486930302     -0.142402667078      0.976623704195       81.2048833112       70.1028975729       99.9999872821      0.320632946437    -0.0854939855196     -0.958263501091      -63.6733866241       102.958890376       99.9999120963       52.2408991910       4.58273312398       3.92068063022
     igrf      2022-09-04T04:09:36Z      0.236216798826     -0.148014528915       1.00560593342       1.04352765663       50858.9105751      closed_100km      0.229484295471     -0.141871007832      0.976936001143       81.2667248225       69.9510257966       99.9999874547      0.319783829801    -0.0849635447102     -0.958591542688      -63.7302933024       102.994846150       99.9999123625       52.7194592637       4.74658886610       3.81873968714
     igrf      2022-09-04T04:09:37Z      0.235176800640     -0.147462982787       1.00593001142       1.04352702252       50849.6970356      closed_100km      0.228481323401     -0.141339143608      0.977246997682       81.3285099268       69.7970582630       99.9999876262      0.318936617868    -0.0844342917737     -0.958917700802      -63.7870400783       103.030876653       99.9999126282       53.2042906266       4.91703345515       3.71902839805
     igrf      2022-09-04T04:09:38Z      0.234136489701     -0.146911223045       1.00625273098       1.04352640688       50840.5032728      closed_100km      0.227478020395     -0.140807063197      0.977556693829       81.3902376832       69.6409561756       99.9999877964      0.318090309931    -0.0839056716496     -0.959242361482      -63.8436929309       103.067019273       99.9999128937       53.6955036976       5.09436187186       3.62151060704
     igrf      2022-09-04T04:09:39Z      0.233095862457     -0.146359270862       1.00657409194       1.04352581177       50831.3292297      closed_100km      0.226474382763     -0.140274786517      0.977865087465       81.4519061807       69.4826690734       99.9999879653      0.317242224285    -0.0833763048337     -0.959566527559      -63.9004265244       103.103361949       99.9999131599       54.1932055872       5.27888152224       3.52617641544
     igrf      2022-09-04T04:09:40Z      0.232054927007     -0.145807103749       1.00689409393       1.04352523546       50822.1756610      closed_100km      0.225470418710     -0.139742292450      0.978172179590       81.5135147600       69.3221589285       99.9999881331      0.316393140440    -0.0828465464678     -0.959889908488      -63.9571906687       103.139886505       99.9999134266       54.6975138552       5.47091788513       3.43293375041
     igrf      2022-09-04T04:09:41Z      0.231013667424     -0.145254731570       1.00721266137       1.04352460288       50813.0530491      closed_100km      0.224466129192     -0.139209605121      0.978477966444       81.5750610713       69.1593731565       99.9999882996      0.315544921267    -0.0823174547303     -0.960211804903      -64.0138627226       103.176520486       99.9999136930       55.2085373044       5.67080844169       3.34176475478
     igrf      2022-09-04T04:09:42Z      0.229972097858     -0.144702155118       1.00752986974       1.04352399010       50803.9513815      closed_100km      0.223461511393     -0.138676710426      0.978782450566       81.6365445119       68.9942664175       99.9999884648      0.314695815692    -0.0817880425747     -0.960532873794      -64.0705578487       103.213333055       99.9999139599       55.7264003284       5.87891239197       3.25266188225
     igrf      2022-09-04T04:09:43Z      0.228930218312     -0.144149374441       1.00784571903       1.04352339714       50794.8709962      closed_100km      0.222456565423     -0.138143608462      0.979085631789       81.6979637157       68.8267893600       99.9999886288      0.313844887602    -0.0812578412674     -0.960853455576      -64.1273366055       103.250355102       99.9999142274       56.2512242964       6.09560489643       3.16553720054
     igrf      2022-09-04T04:09:44Z      0.227888033331     -0.143596388171       1.00816020870       1.04352282430       50785.8122444      closed_100km      0.221451295704     -0.137610297940      0.979387509162       81.7593171689       68.6568929478       99.9999887916      0.312995488078    -0.0807286141432     -0.961172315914      -64.1839807161       103.287471375       99.9999144945       56.7831323971       6.32127949663       3.08040988844
     igrf      2022-09-04T04:09:45Z      0.226845541139     -0.143043206920       1.00847333865       1.04352227257       50776.7752661      closed_100km      0.220445700466     -0.137076788880      0.979688081561       81.8206030638       68.4845220611       99.9999889531      0.312146051672    -0.0801995293753     -0.961490034802      -64.2405923204       103.324737949       99.9999147617       57.3222491771       6.55634894068       2.99719420444
     igrf      2022-09-04T04:09:46Z      0.225802736677     -0.142489827172       1.00878503236       1.04352166640       50767.7707414      closed_100km      0.219439790751     -0.136543092490      0.979987344847       81.8818190015       68.3096237033       99.9999891134      0.311295788579    -0.0796702027741     -0.961806898490      -64.2972223509       103.362179646       99.9999150293       57.8686967998       6.80124452222       2.91591233818
     igrf      2022-09-04T04:09:47Z      0.224759631328     -0.141936240563       1.00909536589       1.04352108063       50758.7888612      closed_100km      0.218433561775     -0.136009186371      0.980285303103       81.9429646071       68.1321473270       99.9999892724      0.310443669040    -0.0791400567070     -0.962123281766      -64.3539381855       103.399838773       99.9999152975       58.4226168353       7.05642691529       2.83645995125
     igrf      2022-09-04T04:09:48Z      0.223716223315     -0.141382457703       1.00940433915       1.04352051624       50749.8297630      closed_100km      0.217427011778     -0.135475080552      0.980581955211       82.0040379314       67.9520334387       99.9999894302      0.309591993315    -0.0786103059593     -0.962438346931      -64.4105901831       103.437634743       99.9999155656       58.9841421445       7.32237521792       2.75882382991
     igrf      2022-09-04T04:09:49Z      0.222672512639     -0.140828478639       1.00971195215       1.04351997326       50740.8937781      closed_100km      0.216420140881     -0.134940775137      0.980877301003       82.0650373343       67.7692241085       99.9999895867      0.308743056859    -0.0780821983788     -0.962751266991      -64.4670288204       103.475481046       99.9999158330       59.5534112353       7.59959423084       2.68299971375
     igrf      2022-09-04T04:09:50Z      0.221628498786     -0.140274298447       1.01001812779       1.04351937632       50731.9915799      closed_100km      0.215412964101     -0.134406279769      0.981171335750       82.1259601449       67.5836620397       99.9999897419      0.307891323716    -0.0775527746796     -0.963064044773      -64.5236142787       103.513582092       99.9999161013       60.1305571678       7.88861021464       2.60895174981
     igrf      2022-09-04T04:09:51Z      0.220584186817     -0.139719920735       1.01032294262       1.04351880103       50723.1131618      closed_100km      0.214405470816     -0.133871583544      0.981464063175       82.1868055094       67.3952856188       99.9999898959      0.307037507165    -0.0770223900858     -0.963376417365      -64.5803003199       103.551917075       99.9999163703       60.7157322770       8.18998517783       2.53660779631
     igrf      2022-09-04T04:09:52Z      0.219539579502     -0.139165354699       1.01062639602       1.04351824864       50714.2586781      closed_100km      0.213397663605     -0.133336695116      0.981755481422       82.2475711612       67.2040305576       99.9999900486      0.306185441029    -0.0764931335331     -0.963687006155      -64.6368372344       103.590339734       99.9999166388       61.3090807168       8.50430434134       2.46597814372
     igrf      2022-09-04T04:09:53Z      0.218494674071     -0.138610591237       1.01092848858       1.04351771793       50705.4286287      closed_100km      0.212389540149     -0.132801606049      0.982045592015       82.3082557126       67.0098337297       99.9999902000      0.305334197515    -0.0759645045470     -0.963996149756      -64.6932855069       103.628885482       99.9999169071       61.9107582112       8.83218779454       2.39698869712
     igrf      2022-09-04T04:09:54Z      0.217449470011     -0.138055625430       1.01122914323       1.04351713347       50696.6336638      closed_100km      0.211381115119     -0.132266325809      0.982334390400       82.3688562959       66.8126310674       99.9999903501      0.304481377987    -0.0754351871728     -0.964304705616      -64.7498013172       103.667649661       99.9999171760       62.5209101429       9.17428071180       2.32963654166
     igrf      2022-09-04T04:09:55Z      0.216403975151     -0.137500470030       1.01152843590       1.04351657215       50687.8636194      closed_100km      0.210372380712     -0.131730852226      0.982621878454       82.4293713329       66.6123523888       99.9999904990      0.303625367971    -0.0749043278305     -0.964613238497      -64.8064890750       103.706694121       99.9999174459       63.1396992830       9.53126971266       2.26388845272
     igrf      2022-09-04T04:09:56Z      0.215358189493     -0.136945125085       1.01182636656       1.04351603396       50679.1188191      closed_100km      0.209363337068     -0.131195185413      0.982908056016       82.4897987846       66.4089275580       99.9999906466      0.302773387961    -0.0743758225706     -0.964919193822      -64.8628800519       103.745741795       99.9999177145       63.7672872130       9.90387553795       2.19970133621
     igrf      2022-09-04T04:09:57Z      0.214312114813     -0.136389580080       1.01212293530       1.04351551798       50670.3997730      closed_100km      0.208353986185     -0.130659315547      0.983192923845       82.5501369222       66.2022877562       99.9999907929      0.301918501723    -0.0738458949653     -0.965225025696      -64.9194248889       103.785065856       99.9999179841       64.4038431812       10.2928591919       2.13705449036
     igrf      2022-09-04T04:09:58Z      0.213265747045     -0.135833851224       1.01241806488       1.04351495059       50661.7167334      closed_100km      0.207344338681     -0.130123271798      0.983476475733       82.6103818941       65.9923546474       99.9999909378      0.301065694415    -0.0733173059748     -0.965528975521      -64.9757992649       103.824464714       99.9999182531       65.0495208712       10.6990105058       2.07592135548
     igrf      2022-09-04T04:09:59Z      0.212219095316     -0.135277925954       1.01271190906       1.04351448118       50653.0497912      closed_100km      0.206334374262     -0.129587014614      0.983758721053       82.6705339767       65.7790556195       99.9999910815      0.300210588141    -0.0727876211464     -0.965832583540      -65.0322879652       103.864119633       99.9999185229       65.7045185891       11.1231873837       2.01627183429
     igrf      2022-09-04T04:10:00Z      0.211172159591     -0.134721814104       1.01300431300       1.04351396078       50644.4195270      closed_100km      0.205324121996     -0.129050580934      0.984039648741       82.7305881558       65.5623123885       99.9999912239      0.299356608434    -0.0722587112121     -0.966134651395      -65.0886687010       103.903894721       99.9999187923       66.3689863981       11.5662601967       1.95805587675
     igrf      2022-09-04T04:10:01Z      0.210124923463     -0.134165510810       1.01329527891       1.04351338755       50635.8263412      closed_100km      0.204313566295     -0.128513966306      0.984319262559       82.7905428117       65.3420400549       99.9999913650      0.298500526492    -0.0717288680691     -0.966436298998      -65.1451500610       103.943914093       99.9999190623       67.0431150804       12.0291702160       1.90126667448
     igrf      2022-09-04T04:10:02Z      0.209077422552     -0.133609025308       1.01358495657       1.04351291532       50627.2499425      closed_100km      0.203302712157     -0.127977151635      0.984597563842       82.8503961672       65.1181626046       99.9999915048      0.297646227291    -0.0712001546225     -0.966736183406      -65.2014810545       103.984029344       99.9999193319       67.7270959480       12.5129080809       1.84587149929
     igrf      2022-09-04T04:10:03Z      0.208029630332     -0.133052345633       1.01387319511       1.04351239070       50618.7112848      closed_100km      0.202291563370     -0.127440153406      0.984874549561       82.9101448025       64.8905915784       99.9999916433      0.296787993187    -0.0706694981307     -0.967036274805      -65.2580312820       104.024468052       99.9999196026       68.4209426241       13.0183273973       1.79184636287
     igrf      2022-09-04T04:10:04Z      0.206981559177     -0.132495483121       1.01416006993       1.04351189084       50610.2002651      closed_100km      0.201280117300     -0.126902968506      0.985150220559       82.9697863265       64.6592390664       99.9999917804      0.295932596976    -0.0701405485755     -0.967334243314      -65.3143628740       104.064961338       99.9999198725       69.1251931292       13.5468863008       1.73917124446
     igrf      2022-09-04T04:10:05Z      0.205933199483     -0.131938435685       1.01444550501       1.04351133970       50601.7274268      closed_100km      0.200268379016     -0.126365608673      0.985424574198       83.0293173107       64.4240133557       99.9999919163      0.295076662889    -0.0696114761619     -0.967631252042      -65.3706942137       104.105646322       99.9999201425       69.8398751181       14.0995612232       1.68778010698
     igrf      2022-09-04T04:10:06Z      0.204884567178     -0.131381193533       1.01472957588       1.04351081262       50593.2830443      closed_100km      0.199256349766     -0.125828050997      0.985697613054       83.0887359533       64.1848282915       99.9999920508      0.294220569648    -0.0690825113131     -0.967927169847      -65.4270004709       104.146505555       99.9999204126       70.5651852951       14.6775799604       1.63768985271
     igrf      2022-09-04T04:10:07Z      0.203835658710     -0.130823777837       1.01501228241       1.04351031142       50584.8670581      closed_100km      0.198244026020     -0.125290315497      0.985969335181       83.1480385634       63.9415813646       99.9999921840      0.293363967600    -0.0685534370447     -0.968222117727      -65.4833045707       104.187558217       99.9999206829       71.3013261052       15.2822276430       1.58883518983
     igrf      2022-09-04T04:10:08Z      0.202786480401     -0.130266176670       1.01529362410       1.04350983539       50576.4799836      closed_100km      0.197231414125     -0.124752390978      0.986239740616       83.2072224358       63.6941796468       99.9999923159      0.292505710159    -0.0680236424301     -0.968516480812      -65.5396802859       104.228851776       99.9999209536       72.0485338947       15.9148705912       1.54122888327
     igrf      2022-09-04T04:10:09Z      0.201737029979     -0.129708390785       1.01557360124       1.04350938445       50568.1221123      closed_100km      0.196218512073     -0.124214278247      0.986508829547       83.2662845052       63.4425208530       99.9999924465      0.291648425054    -0.0674945250500     -0.968809373525      -65.5959584095       104.270282556       99.9999212240       72.8070192021       16.5769482465       1.49482766524
     igrf      2022-09-04T04:10:10Z      0.200687297839     -0.129150418100       1.01585213781       1.04350888252       50559.8039543      closed_100km      0.195205324491     -0.123675988812      0.986776599505       83.3252208760       63.1864993181       99.9999925757      0.290788444428    -0.0669641549147     -0.969102023911      -65.6523746129       104.311996710       99.9999214952       73.5769992967       17.2699746854       1.44961973931
     igrf      2022-09-04T04:10:11Z      0.199637300902     -0.128592268533       1.01612930865       1.04350840693       50551.5154652      closed_100km      0.194191853749     -0.123137518538      0.987043050448       83.3840283429       62.9260098464       99.9999927036      0.289930423779    -0.0664350165717     -0.969392874197      -65.7086293367       104.353806572       99.9999217658       74.3587016911       17.9955570749       1.40556363201
     igrf      2022-09-04T04:10:12Z      0.198587027289     -0.128033940708       1.01640503804       1.04350788149       50543.2671315      closed_100km      0.193178102136     -0.122598879530      0.987308180337       83.4427028356       62.6609395390       99.9999928302      0.289072785744    -0.0659062601663     -0.969682456502      -65.7648242457       104.395777976       99.9999220362       75.1523752423       18.7553882880       1.36263047047
     igrf      2022-09-04T04:10:13Z      0.197536495717     -0.127475429073       1.01667947831       1.04350745746       50535.0390155      closed_100km      0.192164060821     -0.122060040009      0.987571994721       83.5012425818       62.3911800546       99.9999929555      0.288214992878    -0.0653776033759     -0.969970950731      -65.8209938422       104.437933415       99.9999223067       75.9582531514       19.5512816737       1.32083480391
     igrf      2022-09-04T04:10:14Z      0.196485692514     -0.126916747721       1.01695247623       1.04350698470       50526.8515032      closed_100km      0.191149743486     -0.121521039825      0.987834485920       83.5596415903       62.1166087316       99.9999930793      0.287354903987    -0.0648478688657     -0.970259064114      -65.8772760010       104.480367664       99.9999225778       76.7765694735       20.3851111745       1.28008473670
     igrf      2022-09-04T04:10:15Z      0.195434616685     -0.126357876990       1.01722403247       1.04350646127       50518.7052054      closed_100km      0.190135149352     -0.120981860416      0.988095656288       83.6178969541       61.8371100756       99.9999932019      0.286493806534    -0.0643177790061     -0.970546365062      -65.9335874419       104.523024871       99.9999228492       77.6075878047       21.2588949917       1.24042459637
     igrf      2022-09-04T04:10:16Z      0.194383287941     -0.125798831033       1.01749429870       1.04350604043       50510.5798776      closed_100km      0.189120270814     -0.120442488832      0.988355508752       83.6760055995       61.5525605603       99.9999933231      0.285633728197    -0.0637883528447     -0.970832193432      -65.9897988568       104.565830306       99.9999231202       78.4516444397       22.1749300409       1.20178436724
     igrf      2022-09-04T04:10:17Z      0.193331692112     -0.125239614095       1.01776312204       1.04350557099       50502.4960417      closed_100km      0.188105120693     -0.119902955382      0.988614037076       83.7339616050       61.2628293910       99.9999934430      0.284774745932    -0.0632597296364     -0.971116522946      -66.0459041631       104.608768049       99.9999233908       79.3088694372       23.1351588518       1.16417966628
     igrf      2022-09-04T04:10:18Z      0.192279838308     -0.124680218491       1.01803057880       1.04350512815       50494.4439673      closed_100km      0.187089694804     -0.119363239764      0.988871244426       83.7917618478       60.9677891835       99.9999935615      0.283913639593    -0.0627301519088     -0.971400404358      -66.1021102325       104.651980233       99.9999236621       80.1796048172       24.1420926801       1.12757117421
     igrf      2022-09-04T04:10:19Z      0.191227714650     -0.124120642852       1.01829659326       1.04350463568       50486.4340921      closed_100km      0.186073994811     -0.118823353754      0.989127128971       83.8494013484       60.6673020715       99.9999936786      0.283053615532    -0.0622013422745     -0.971682795952      -66.1582114387       104.695331347       99.9999239329       81.0640923934       25.1982483956       1.09193715641
     igrf      2022-09-04T04:10:20Z      0.190175340830     -0.123560906238       1.01856123967       1.04350417189       50478.4562686      closed_100km      0.185058026472     -0.118283302274      0.989381688957       83.9068751630       60.3612300102       99.9999937944      0.282193102840    -0.0616724356188     -0.971964209539      -66.2143087443       104.738892754       99.9999242038       81.9626489860       26.3062944030       1.05725779357
     igrf      2022-09-04T04:10:21Z      0.189122708540     -0.123000981246       1.01882451983       1.04350373381       50470.5112167      closed_100km      0.184041782377     -0.117743059639      0.989634928727       83.9641800681       60.0494337421       99.9999939089      0.281330523464    -0.0611425971985     -0.972245149086      -66.2705029227       104.782732857       99.9999244753       82.8755806899       27.4690839528       1.02351279066
     igrf      2022-09-04T04:10:22Z      0.188069828362     -0.122440894667       1.01908643165       1.04350332448       50462.5988033      closed_100km      0.183025272492     -0.117202651126      0.989886843320       84.0213096875       59.7317630840       99.9999940219      0.280470202612    -0.0606141569818     -0.972524227955      -66.3265170334       104.826664314       99.9999247460       83.8031606437       28.6895960170      0.990680624786
     igrf      2022-09-04T04:10:23Z      0.187016682877     -0.121880626837       1.01934690060       1.04350286566       50454.7297273      closed_100km      0.182008493058     -0.116662071109      0.990137434009       84.0782593783       59.4080661792       99.9999941337      0.279607726253    -0.0600847343495     -0.972802859002      -66.3826336000       104.870882066       99.9999250173       84.7456503029       29.9708222642      0.958750231578
     igrf      2022-09-04T04:10:24Z      0.185963291778     -0.121320196812       1.01960600094       1.04350243565       50446.8938611      closed_100km      0.180991450219     -0.116121324717      0.990386698974       84.1350234906       59.0781882492       99.9999942440      0.278744166450    -0.0595548949471     -0.973080696681      -66.4387840269       104.915342879       99.9999252888       85.7034847604       31.3165120282      0.927687843570
     igrf      2022-09-04T04:10:25Z      0.184909652296     -0.120759595488       1.01986373327       1.04350203347       50439.0916256      closed_100km      0.179974141631     -0.115580403473      0.990634639543       84.1915971053       58.7419699453       99.9999943530      0.277882870447    -0.0590264686318     -0.973356681183      -66.4947540531       104.959895853       99.9999255596       86.6769397318       32.7300653524      0.897461712771
     igrf      2022-09-04T04:10:26Z      0.183855754824     -0.120198820797       1.02012002157       1.04350158289       50431.3334295      closed_100km      0.178956570518     -0.115039318154      0.990881253783       84.2479740032       58.3992443922       99.9999944606      0.277019383835    -0.0584970192218     -0.973632223347      -66.5508287413       105.004745378       99.9999258309       87.6663384946       34.2152675889      0.868093595050
     igrf      2022-09-04T04:10:27Z      0.182801611241     -0.119637874199       1.02037494157       1.04350116023       50423.6094214      closed_100km      0.177938736041     -0.114498057484      0.991126543057       84.3041489547       58.0498443323       99.9999945668      0.276154972001    -0.0579672643609     -0.973906918209      -66.6069266741       105.049832286       99.9999261024       88.6720329960       35.7761599260      0.839521745374
     igrf      2022-09-04T04:10:28Z      0.181747224320     -0.119076764891       1.02062849266       1.04350076642       50415.9197367      closed_100km      0.176920640950     -0.113956630220      0.991370505761       84.3601154342       57.6935936550       99.9999946717      0.275292877084    -0.0574389404593     -0.974179754196      -66.6628411053       105.095013140       99.9999263731       89.6943689277       37.4170114888      0.811764859750
     igrf      2022-09-04T04:10:29Z      0.180692588998     -0.118515489396       1.02088059830       1.04350032532       50408.2748007      closed_100km      0.175902292570     -0.113415045650      0.991613139450       84.4158665328       57.3303134934       99.9999947752      0.274426915227    -0.0569086940142     -0.974452661123      -66.7189666991       105.140572116       99.9999266449       90.7337016997       39.1423497783      0.784777816703
     igrf      2022-09-04T04:10:30Z      0.179637707568     -0.117954042137       1.02113133563       1.04349991215       50400.6648566      closed_100km      0.174883681246     -0.112873286050      0.991854447768       84.4713969343       56.9598191073       99.9999948773      0.273564335498    -0.0563804656075     -0.974723383693      -66.7748408031       105.186176773       99.9999269155       91.7904112287       40.9570323057      0.758545154683
     igrf      2022-09-04T04:10:31Z      0.178582592387     -0.117392439346       1.02138070263       1.04349952890       50393.0899542      closed_100km      0.173864818836     -0.112331366783      0.992094426785       84.5266988315       56.5819220000       99.9999949780      0.272699974629    -0.0558514649012     -0.974993525333      -66.8307926214       105.232064656       99.9999271866       92.8648717784       42.8661589389      0.733070157420
